NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		23	-0.54912007	-1.0992053	0.32112068	0.91541547	1.0	345	tags=13%, list=7%, signal=14%	
GOBP_REGULATION_OF_HORMONE_LEVELS	GOBP_REGULATION_OF_HORMONE_LEVELS		220	-0.38614824	-1.0984013	0.19915254	0.9166353	1.0	327	tags=6%, list=7%, signal=7%	
GOBP_ACID_SECRETION	GOBP_ACID_SECRETION		19	-0.5591603	-1.0981851	0.34505495	0.9153799	1.0	760	tags=26%, list=15%, signal=31%	
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION		52	-0.4656189	-1.0979053	0.26914662	0.91426283	1.0	258	tags=15%, list=5%, signal=16%	
GOBP_METANEPHROS_DEVELOPMENT	GOBP_METANEPHROS_DEVELOPMENT		44	-0.47272414	-1.0977153	0.29853863	0.91282916	1.0	605	tags=14%, list=12%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		60	-0.45412496	-1.0975637	0.29545453	0.9112636	1.0	484	tags=15%, list=10%, signal=16%	
GOBP_TRANSMEMBRANE_TRANSPORT	GOBP_TRANSMEMBRANE_TRANSPORT		472	-0.35967296	-1.0969824	0.1373494	0.9115989	1.0	451	tags=10%, list=9%, signal=10%	
GOBP_MONOATOMIC_CATION_TRANSPORT	GOBP_MONOATOMIC_CATION_TRANSPORT		340	-0.37085754	-1.0969326	0.17697228	0.9096297	1.0	525	tags=12%, list=11%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II		268	-0.37569043	-1.0963986	0.20974576	0.9097185	1.0	351	tags=9%, list=7%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_SECRETION	GOBP_POSITIVE_REGULATION_OF_SECRETION		134	-0.4095407	-1.0956085	0.25157234	0.9110116	1.0	461	tags=10%, list=9%, signal=10%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN		15	-0.58071285	-1.0953836	0.3803419	0.909837	1.0	289	tags=13%, list=6%, signal=14%	
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		40	-0.48770174	-1.0953265	0.2991632	0.9079355	1.0	303	tags=10%, list=6%, signal=11%	
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS		17	-0.56210524	-1.0947449	0.36382115	0.9082337	1.0	455	tags=47%, list=9%, signal=52%	
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS		43	-0.47633544	-1.0922525	0.32415253	0.9166331	1.0	203	tags=12%, list=4%, signal=12%	
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID	GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID		32	-0.5080531	-1.0915184	0.34168565	0.91765445	1.0	174	tags=6%, list=3%, signal=6%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		30	-0.5092005	-1.091328	0.34354487	0.9163116	1.0	1016	tags=23%, list=20%, signal=29%	
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS		228	-0.37551838	-1.0904828	0.21218488	0.91765714	1.0	830	tags=18%, list=17%, signal=21%	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION		22	-0.5443918	-1.0902131	0.35463917	0.9166875	1.0	879	tags=68%, list=18%, signal=82%	
GOBP_LEUKOCYTE_DIFFERENTIATION	GOBP_LEUKOCYTE_DIFFERENTIATION		320	-0.3653022	-1.0899365	0.19444445	0.9156516	1.0	296	tags=14%, list=6%, signal=14%	
GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION	GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION		30	-0.49958682	-1.0898837	0.34070796	0.9138064	1.0	167	tags=7%, list=3%, signal=7%	
GOBP_CHEMICAL_HOMEOSTASIS	GOBP_CHEMICAL_HOMEOSTASIS		386	-0.36734876	-1.0893002	0.20535715	0.9139959	1.0	617	tags=14%, list=12%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		74	-0.4398969	-1.0877876	0.28336754	0.918235	1.0	879	tags=39%, list=18%, signal=47%	
GOBP_REGULATION_OF_CELL_SIZE	GOBP_REGULATION_OF_CELL_SIZE		71	-0.43259633	-1.0869337	0.30669546	0.9196755	1.0	273	tags=10%, list=5%, signal=10%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		23	-0.52459127	-1.0856928	0.32885906	0.92273504	1.0	595	tags=17%, list=12%, signal=20%	
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS		91	-0.4203536	-1.0854174	0.31408775	0.9217793	1.0	459	tags=15%, list=9%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH		20	-0.5511755	-1.0851572	0.35507247	0.9206994	1.0	125	tags=10%, list=3%, signal=10%	
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS		16	-0.5714104	-1.0850024	0.38730854	0.91919225	1.0	281	tags=19%, list=6%, signal=20%	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION		28	-0.5066072	-1.0846603	0.3114035	0.91855913	1.0	186	tags=7%, list=4%, signal=7%	
GOBP_PEPTIDE_METABOLIC_PROCESS	GOBP_PEPTIDE_METABOLIC_PROCESS		28	-0.5117933	-1.0844184	0.36344087	0.91754067	1.0	672	tags=25%, list=13%, signal=29%	
GOBP_REGULATION_OF_PROTEIN_STABILITY	GOBP_REGULATION_OF_PROTEIN_STABILITY		71	-0.43473348	-1.084162	0.29032257	0.91645575	1.0	299	tags=11%, list=6%, signal=12%	
GOBP_MAPK_CASCADE	GOBP_MAPK_CASCADE		337	-0.3649306	-1.0836684	0.2	0.9164049	1.0	342	tags=9%, list=7%, signal=9%	
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS		207	-0.38150623	-1.0833266	0.22105263	0.91565764	1.0	569	tags=11%, list=11%, signal=11%	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS		26	-0.52491033	-1.0830834	0.35670102	0.91458863	1.0	232	tags=8%, list=5%, signal=8%	
GOBP_PHAGOCYTOSIS_ENGULFMENT	GOBP_PHAGOCYTOSIS_ENGULFMENT		28	-0.5145067	-1.0812157	0.32608697	0.9204566	1.0	348	tags=18%, list=7%, signal=19%	
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		58	-0.45471153	-1.0810697	0.31919643	0.91903174	1.0	421	tags=14%, list=8%, signal=15%	
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT		33	-0.5039848	-1.0805609	0.34228188	0.9189612	1.0	307	tags=9%, list=6%, signal=10%	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		169	-0.38681683	-1.0796022	0.2510204	0.92095566	1.0	351	tags=9%, list=7%, signal=10%	
GOBP_NEPHRON_DEVELOPMENT	GOBP_NEPHRON_DEVELOPMENT		85	-0.41661927	-1.0791793	0.2866242	0.92061245	1.0	605	tags=12%, list=12%, signal=13%	
GOBP_VESICLE_MEDIATED_TRANSPORT	GOBP_VESICLE_MEDIATED_TRANSPORT		495	-0.3498701	-1.0790064	0.16703786	0.91929615	1.0	471	tags=12%, list=9%, signal=12%	
GOBP_MEMBRANE_INVAGINATION	GOBP_MEMBRANE_INVAGINATION		32	-0.50232905	-1.078992	0.34261242	0.91731334	1.0	348	tags=16%, list=7%, signal=17%	
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY		24	-0.5125379	-1.0789896	0.35545024	0.9152928	1.0	562	tags=29%, list=11%, signal=33%	
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS		184	-0.38757598	-1.0784354	0.24893618	0.9155153	1.0	564	tags=11%, list=11%, signal=12%	
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	GOBP_DEFENSE_RESPONSE_TO_SYMBIONT		453	-0.35617658	-1.0777707	0.20044543	0.9161928	1.0	455	tags=15%, list=9%, signal=15%	
GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT		106	-0.41240063	-1.077429	0.2813765	0.915565	1.0	584	tags=10%, list=12%, signal=12%	
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT		89	-0.41981205	-1.0763122	0.3033473	0.91828513	1.0	494	tags=10%, list=10%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS		79	-0.4273305	-1.0749066	0.28448275	0.9221227	1.0	287	tags=11%, list=6%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II		358	-0.36169127	-1.0745345	0.23340961	0.9216462	1.0	356	tags=8%, list=7%, signal=8%	
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS		31	-0.49656853	-1.0732242	0.3489933	0.9249096	1.0	783	tags=35%, list=16%, signal=42%	
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		37	-0.4884298	-1.0723393	0.33052632	0.9265765	1.0	275	tags=22%, list=6%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT		93	-0.4173403	-1.0721921	0.29655173	0.92521864	1.0	707	tags=18%, list=14%, signal=21%	
GOBP_LYMPHOCYTE_HOMEOSTASIS	GOBP_LYMPHOCYTE_HOMEOSTASIS		40	-0.46968943	-1.0718335	0.3593429	0.9247448	1.0	127	tags=18%, list=3%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT		81	-0.4210209	-1.0717587	0.29045644	0.9230635	1.0	341	tags=9%, list=7%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS		462	-0.34940583	-1.070607	0.19354838	0.9258465	1.0	362	tags=9%, list=7%, signal=9%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		60	-0.43540648	-1.0706006	0.3063063	0.9238946	1.0	523	tags=20%, list=10%, signal=22%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		220	-0.37768948	-1.070065	0.2710084	0.92416304	1.0	306	tags=16%, list=6%, signal=16%	
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY		50	-0.45552024	-1.0698102	0.32589287	0.9232692	1.0	632	tags=22%, list=13%, signal=25%	
GOBP_CELLULAR_HOMEOSTASIS	GOBP_CELLULAR_HOMEOSTASIS		297	-0.364902	-1.0697407	0.20833333	0.9215679	1.0	636	tags=16%, list=13%, signal=17%	
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		42	-0.46056244	-1.0689977	0.3392857	0.9226125	1.0	784	tags=26%, list=16%, signal=31%	
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		165	-0.38734895	-1.0687923	0.2725367	0.92144173	1.0	288	tags=16%, list=6%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		143	-0.39181876	-1.0687329	0.29324895	0.91970813	1.0	282	tags=12%, list=6%, signal=12%	
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_ENDOTHELIAL_CELL_PROLIFERATION		97	-0.4083925	-1.0681947	0.30897704	0.9199207	1.0	319	tags=7%, list=6%, signal=8%	
GOBP_LIPID_OXIDATION	GOBP_LIPID_OXIDATION		34	-0.47818312	-1.0681009	0.34945056	0.91834176	1.0	25	tags=3%, list=1%, signal=3%	
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		59	-0.43176576	-1.0672189	0.33263597	0.9200911	1.0	110	tags=7%, list=2%, signal=7%	
GOBP_RENAL_SYSTEM_PROCESS	GOBP_RENAL_SYSTEM_PROCESS		60	-0.44167	-1.0668011	0.3268817	0.9197964	1.0	701	tags=18%, list=14%, signal=21%	
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS		72	-0.43205634	-1.066332	0.31512606	0.9198711	1.0	779	tags=19%, list=16%, signal=23%	
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE		196	-0.37729165	-1.0661732	0.27705628	0.91864455	1.0	448	tags=11%, list=9%, signal=11%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE		50	-0.45096445	-1.0658642	0.3340471	0.9178655	1.0	548	tags=12%, list=11%, signal=13%	
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		322	-0.3616585	-1.0655067	0.22943723	0.9173196	1.0	617	tags=14%, list=12%, signal=15%	
GOBP_GLUCAN_METABOLIC_PROCESS	GOBP_GLUCAN_METABOLIC_PROCESS		21	-0.5289627	-1.0645639	0.3742072	0.9192349	1.0	825	tags=24%, list=17%, signal=28%	
GOBP_EXOCYTIC_PROCESS	GOBP_EXOCYTIC_PROCESS		28	-0.4970287	-1.0624933	0.3495935	0.925762	1.0	690	tags=25%, list=14%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		43	-0.45293558	-1.0612894	0.37991267	0.928689	1.0	447	tags=9%, list=9%, signal=10%	
GOBP_ACIDIC_AMINO_ACID_TRANSPORT	GOBP_ACIDIC_AMINO_ACID_TRANSPORT		26	-0.50861204	-1.0610224	0.35607675	0.9278374	1.0	271	tags=8%, list=5%, signal=8%	
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY		68	-0.4296724	-1.0608752	0.3501094	0.92659575	1.0	562	tags=19%, list=11%, signal=21%	
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_REGULATION_OF_HYDROLASE_ACTIVITY		88	-0.41286612	-1.0607275	0.3283582	0.92538613	1.0	175	tags=10%, list=4%, signal=10%	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		30	-0.49160022	-1.0604672	0.36886993	0.9245496	1.0	548	tags=17%, list=11%, signal=19%	
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION		30	-0.4898697	-1.0596141	0.3649789	0.92603815	1.0	421	tags=13%, list=8%, signal=14%	
GOBP_TYPE_I_INTERFERON_PRODUCTION	GOBP_TYPE_I_INTERFERON_PRODUCTION		39	-0.476823	-1.0594094	0.38137472	0.9249021	1.0	447	tags=23%, list=9%, signal=25%	
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		60	-0.43901047	-1.0592587	0.34792122	0.92358613	1.0	275	tags=18%, list=6%, signal=19%	
GOBP_AORTA_MORPHOGENESIS	GOBP_AORTA_MORPHOGENESIS		23	-0.5129034	-1.0589694	0.34581497	0.92291546	1.0	124	tags=4%, list=2%, signal=4%	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		71	-0.42210838	-1.0582927	0.3449024	0.92371666	1.0	274	tags=10%, list=5%, signal=10%	
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	GOBP_RESPONSE_TO_TYPE_II_INTERFERON		65	-0.43230608	-1.0576056	0.3369803	0.92456704	1.0	156	tags=9%, list=3%, signal=9%	
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS		27	-0.50317943	-1.0572921	0.39248434	0.9239212	1.0	312	tags=19%, list=6%, signal=20%	
GOBP_CELLULAR_PIGMENTATION	GOBP_CELLULAR_PIGMENTATION		16	-0.55149496	-1.0560889	0.397351	0.92700803	1.0	719	tags=38%, list=14%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS	GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS		67	-0.4314753	-1.0555553	0.3482906	0.92719704	1.0	225	tags=12%, list=5%, signal=12%	
GOBP_INORGANIC_ION_HOMEOSTASIS	GOBP_INORGANIC_ION_HOMEOSTASIS		219	-0.3674388	-1.0554947	0.2866817	0.9256167	1.0	617	tags=16%, list=12%, signal=18%	
GOBP_SECONDARY_METABOLIC_PROCESS	GOBP_SECONDARY_METABOLIC_PROCESS		21	-0.521826	-1.055486	0.39863327	0.9237948	1.0	1259	tags=43%, list=25%, signal=57%	
GOBP_PHAGOCYTOSIS	GOBP_PHAGOCYTOSIS		114	-0.3932909	-1.0553302	0.3289183	0.92258275	1.0	455	tags=19%, list=9%, signal=21%	
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		26	-0.50840056	-1.0550835	0.36761487	0.9217235	1.0	548	tags=19%, list=11%, signal=21%	
GOBP_PROTEIN_TRANSPORT	GOBP_PROTEIN_TRANSPORT		341	-0.3531147	-1.0547322	0.27408993	0.92125446	1.0	461	tags=11%, list=9%, signal=11%	
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_INTRACELLULAR_PROTEIN_TRANSPORT		130	-0.38518602	-1.0544711	0.3125	0.92048633	1.0	443	tags=14%, list=9%, signal=15%	
GOBP_AMINO_ACID_CATABOLIC_PROCESS	GOBP_AMINO_ACID_CATABOLIC_PROCESS		27	-0.49913827	-1.0543371	0.38548753	0.9191479	1.0	569	tags=22%, list=11%, signal=25%	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS		71	-0.42727956	-1.0540143	0.3375	0.9185868	1.0	428	tags=8%, list=9%, signal=9%	
GOBP_OSTEOBLAST_DIFFERENTIATION	GOBP_OSTEOBLAST_DIFFERENTIATION		110	-0.39536145	-1.0523382	0.32034633	0.92364115	1.0	271	tags=5%, list=5%, signal=6%	
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT		78	-0.415085	-1.052046	0.3312102	0.9230473	1.0	351	tags=10%, list=7%, signal=11%	
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND		62	-0.4282086	-1.0512533	0.359375	0.92438316	1.0	837	tags=27%, list=17%, signal=33%	
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		40	-0.46304595	-1.0509536	0.37831858	0.9237971	1.0	158	tags=25%, list=3%, signal=26%	
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS		123	-0.39338538	-1.0508782	0.33333334	0.9222839	1.0	406	tags=12%, list=8%, signal=13%	
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE		34	-0.4712091	-1.0504696	0.36518046	0.9220882	1.0	729	tags=24%, list=15%, signal=27%	
GOBP_CARBOHYDRATE_HOMEOSTASIS	GOBP_CARBOHYDRATE_HOMEOSTASIS		89	-0.41268462	-1.0502349	0.33404255	0.9212136	1.0	461	tags=10%, list=9%, signal=11%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST		71	-0.42079395	-1.0500078	0.32515338	0.92032444	1.0	281	tags=13%, list=6%, signal=13%	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		78	-0.41228083	-1.0499243	0.34051725	0.9188242	1.0	484	tags=12%, list=10%, signal=13%	
GOBP_FOREBRAIN_DEVELOPMENT	GOBP_FOREBRAIN_DEVELOPMENT		146	-0.3843756	-1.0499194	0.32976446	0.9170559	1.0	348	tags=8%, list=7%, signal=8%	
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE		16	-0.5588685	-1.0492333	0.4164859	0.9179139	1.0	150	tags=13%, list=3%, signal=13%	
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		110	-0.39410517	-1.0490762	0.32101616	0.91673857	1.0	232	tags=16%, list=5%, signal=17%	
GOBP_CELL_DIVISION	GOBP_CELL_DIVISION		176	-0.37015814	-1.0487705	0.3081761	0.9161959	1.0	867	tags=36%, list=17%, signal=42%	
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION		45	-0.45032823	-1.0482831	0.36819172	0.91636837	1.0	127	tags=16%, list=3%, signal=16%	
GOBP_CELL_CYCLE_PROCESS	GOBP_CELL_CYCLE_PROCESS		321	-0.35492516	-1.0480263	0.2863248	0.9156425	1.0	889	tags=28%, list=18%, signal=32%	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT		33	-0.47598794	-1.0479279	0.3736952	0.91432804	1.0	71	tags=6%, list=1%, signal=6%	
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS		70	-0.42039388	-1.047698	0.33554083	0.9135666	1.0	604	tags=13%, list=12%, signal=14%	
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		18	-0.5373281	-1.0470471	0.40820736	0.9144051	1.0	617	tags=17%, list=12%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS		368	-0.35011688	-1.0469145	0.29333332	0.9130998	1.0	362	tags=9%, list=7%, signal=9%	
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION		16	-0.545382	-1.0465945	0.4263393	0.9126734	1.0	144	tags=13%, list=3%, signal=13%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND		486	-0.34290943	-1.0464468	0.26490065	0.911495	1.0	484	tags=11%, list=10%, signal=11%	
GOBP_MONOATOMIC_ION_TRANSPORT	GOBP_MONOATOMIC_ION_TRANSPORT		396	-0.34535977	-1.0463251	0.29330254	0.9102595	1.0	525	tags=11%, list=11%, signal=11%	
GOBP_SYMBIONT_ENTRY_INTO_HOST	GOBP_SYMBIONT_ENTRY_INTO_HOST		64	-0.43105802	-1.0459912	0.40486726	0.909816	1.0	281	tags=14%, list=6%, signal=15%	
GOBP_MYOBLAST_DIFFERENTIATION	GOBP_MYOBLAST_DIFFERENTIATION		39	-0.46970513	-1.0458504	0.3731656	0.9087004	1.0	467	tags=13%, list=9%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		267	-0.36077362	-1.0458419	0.31235954	0.9070144	1.0	275	tags=12%, list=6%, signal=12%	
