sample,cluster,ROGUE,n_cells,K,celltype,top_NES
GSM4138163,2,0.8864352933810099,101,31,DC_pDC,1.4455094126434005
GSM4138158,3,0.7177232281165529,101,31,cDC2_CD1C,1.3664288374098756
GSM4138143,2,0.5411404222483711,100,31,DC_pDC,1.4455094126434005
GSM4138134,1,0.8969379237429325,98,31,cDC2_CD1C,2.398934623180487
GSM4138135,1,0.5993553864568744,98,31,cDC2_CD1C,2.398934623180487
GSM4138160,5,0.7546153795572741,98,31,DC_pDC,1.295292843185346
GSM4138114,5,0.7647081597467879,98,31,DC_pDC,1.295292843185346
GSM4138163,5,0.811834567676752,97,31,DC_pDC,1.295292843185346
GSM4138138,5,0.8102652608424242,97,31,DC_pDC,1.295292843185346
GSM4138139,1,0.5929058166656059,97,31,cDC2_CD1C,2.398934623180487
GSM4138114,2,0.8055320573526402,96,31,DC_pDC,1.4455094126434005
GSM4138167,5,0.792541541890878,96,31,DC_pDC,1.295292843185346
GSM4138118,2,0.8648869879864755,95,31,DC_pDC,1.4455094126434005
GSM4138165,3,0.8037138860238247,95,31,cDC2_CD1C,1.3664288374098756
GSM4138141,5,0.6785683248349945,92,31,DC_pDC,1.295292843185346
GSM4138144,2,0.8377779766586321,91,31,DC_pDC,1.4455094126434005
GSM4138115,2,0.5645883044553215,90,31,DC_pDC,1.4455094126434005
GSM4138161,2,0.4904645808909791,88,31,DC_pDC,1.4455094126434005
GSM4138167,3,0.7395316464411701,88,31,cDC2_CD1C,1.3664288374098756
GSM4138129,2,0.6270028751266041,83,31,DC_pDC,1.4455094126434005
GSM4138129,3,0.5830760458769455,83,31,cDC2_CD1C,1.3664288374098756
GSM4138124,5,0.8207096004356463,83,31,DC_pDC,1.295292843185346
GSM4138121,3,0.4447399933162215,81,31,cDC2_CD1C,1.3664288374098756
GSM4138137,1,0.6368204054860405,80,31,cDC2_CD1C,2.398934623180487
GSM4138143,5,0.6162951722698042,80,31,DC_pDC,1.295292843185346
GSM4138119,3,0.4630514059826429,78,31,cDC2_CD1C,1.3664288374098756
GSM4138127,1,0.6044977731700973,76,31,cDC2_CD1C,2.398934623180487
GSM4138127,5,0.6140524959600352,75,31,DC_pDC,1.295292843185346
GSM4138131,1,0.5591247693221018,75,31,cDC2_CD1C,2.398934623180487
GSM4138155,4,0.5122259903128776,72,31,Mac_SPP1,2.5671907800681386
GSM4138161,5,0.551026485629439,71,31,DC_pDC,1.295292843185346
GSM4138150,3,0.8070337225956618,70,31,cDC2_CD1C,1.3664288374098756
GSM4138139,4,0.6125498689322437,69,31,Mac_SPP1,2.5671907800681386
GSM4138150,2,0.8753910875191312,68,31,DC_pDC,1.4455094126434005
GSM4138133,3,0.626380723855873,67,31,cDC2_CD1C,1.3664288374098756
GSM4138123,1,0.5462557446910807,67,31,cDC2_CD1C,2.398934623180487
GSM4138116,1,0.8364598583498706,66,31,cDC2_CD1C,2.398934623180487
GSM4138110,1,0.8467827958437515,65,31,cDC2_CD1C,2.398934623180487
GSM4138148,3,0.733157373345771,65,31,cDC2_CD1C,1.3664288374098756
GSM4138159,2,0.5721717725421609,64,31,DC_pDC,1.4455094126434005
GSM4138111,5,0.5953487656760655,63,31,DC_pDC,1.295292843185346
GSM4138136,1,0.9211177799965716,63,31,cDC2_CD1C,2.398934623180487
GSM4138113,3,0.5865830365457602,62,31,cDC2_CD1C,1.3664288374098756
GSM4138157,2,0.5646127810690434,61,31,DC_pDC,1.4455094126434005
GSM4138117,5,0.5918417532291324,61,31,DC_pDC,1.295292843185346
GSM4138139,7,0.8840148210437169,61,31,Mast,2.1809938014025874
GSM4138139,5,0.6528609576368307,60,31,DC_pDC,1.295292843185346
GSM4138157,3,0.5949403385803618,60,31,cDC2_CD1C,1.3664288374098756
GSM4138148,2,0.8631472978438737,58,31,DC_pDC,1.4455094126434005
GSM4138142,1,0.8651151528138197,57,31,cDC2_CD1C,2.398934623180487
GSM4138126,1,0.867460090791827,57,31,cDC2_CD1C,2.398934623180487
GSM4138152,5,0.7940409260417902,57,31,DC_pDC,1.295292843185346
GSM4138121,2,0.508801157788145,53,31,DC_pDC,1.4455094126434005
GSM4138140,1,0.9081025661756756,53,31,cDC2_CD1C,2.398934623180487
GSM4138111,2,0.560308520818424,53,31,DC_pDC,1.4455094126434005
GSM4138156,1,0.8844567544289704,52,31,cDC2_CD1C,2.398934623180487
GSM4138164,2,0.8162183887877409,52,31,DC_pDC,1.4455094126434005
GSM4138148,5,0.7887396873332678,51,31,DC_pDC,1.295292843185346
GSM4138164,3,0.4931594438025154,50,31,cDC2_CD1C,1.3664288374098756
GSM4138129,5,0.6653316054854693,50,31,DC_pDC,1.295292843185346
GSM4138141,1,0.6042651117248974,50,31,cDC2_CD1C,2.398934623180487
GSM4138145,1,0.6885179447772076,49,31,cDC2_CD1C,2.398934623180487
GSM4138115,3,0.5857528137756407,49,31,cDC2_CD1C,1.3664288374098756
GSM4138135,4,0.643405969732271,49,31,Mac_SPP1,2.5671907800681386
GSM4138133,1,0.5998843187849826,49,31,cDC2_CD1C,2.398934623180487
GSM4138113,5,0.6771604593013505,47,31,DC_pDC,1.295292843185346
GSM4138132,1,0.9261888444117292,47,31,cDC2_CD1C,2.398934623180487
GSM4138158,5,0.8749463079012939,47,31,DC_pDC,1.295292843185346
GSM4138159,3,0.5775437265336021,46,31,cDC2_CD1C,1.3664288374098756
GSM4138150,5,0.826698787206761,46,31,DC_pDC,1.295292843185346
GSM4138164,5,0.8540787586648144,45,31,DC_pDC,1.295292843185346
GSM4138113,2,0.6155572318063608,45,31,DC_pDC,1.4455094126434005
GSM4138111,1,0.5592596406857255,44,31,cDC2_CD1C,2.398934623180487
GSM4138155,1,0.5396931099649371,44,31,cDC2_CD1C,2.398934623180487
GSM4138137,4,0.7030568230677238,44,31,Mac_SPP1,2.5671907800681386
GSM4138138,1,0.8895038076710627,44,31,cDC2_CD1C,2.398934623180487
GSM4138130,1,0.8854056983855186,43,31,cDC2_CD1C,2.398934623180487
GSM4138153,3,0.5405662562741699,43,31,cDC2_CD1C,1.3664288374098756
GSM4138123,5,0.5318318183296258,43,31,DC_pDC,1.295292843185346
GSM4138125,5,0.6881807354678957,42,31,DC_pDC,1.295292843185346
GSM4138145,5,0.7231371591912181,41,31,DC_pDC,1.295292843185346
GSM4138162,1,0.8980612250609804,39,31,cDC2_CD1C,2.398934623180487
GSM4138120,5,0.7575968059877902,39,31,DC_pDC,1.295292843185346
GSM4138146,1,0.8734250720662329,37,31,cDC2_CD1C,2.398934623180487
GSM4138128,1,0.9075171017795975,36,31,cDC2_CD1C,2.398934623180487
GSM4138118,5,0.9059171745633804,36,31,DC_pDC,1.295292843185346
GSM4138122,1,0.9075171017795975,36,31,cDC2_CD1C,2.398934623180487
GSM4138160,1,0.9278556451600212,36,31,cDC2_CD1C,2.398934623180487
GSM4138163,1,0.92899753100873,36,31,cDC2_CD1C,2.398934623180487
GSM4138161,1,0.5842006934770714,35,31,cDC2_CD1C,2.398934623180487
GSM4138125,1,0.6418097205175447,33,31,cDC2_CD1C,2.398934623180487
GSM4138161,15,0.7737527978628316,32,31,DC_pDC,1.0079393717726433
GSM4138117,1,0.6094352148824973,32,31,cDC2_CD1C,2.398934623180487
GSM4138133,5,0.6655144227568803,32,31,DC_pDC,1.295292843185346
GSM4138144,5,0.8795386579376495,32,31,DC_pDC,1.295292843185346
GSM4138143,7,0.8950298348571784,31,31,Mast,2.1809938014025874
GSM4138157,5,0.7456727971028656,30,31,DC_pDC,1.295292843185346
GSM4138120,1,0.8764448033242506,28,31,cDC2_CD1C,2.398934623180487
GSM4138124,1,0.974827405743056,28,31,cDC2_CD1C,2.398934623180487
GSM4138111,7,0.7874405236860769,27,31,Mast,2.1809938014025874
GSM4138165,1,0.8601187948035687,27,31,cDC2_CD1C,2.398934623180487
GSM4138121,5,0.6140191384178906,26,31,DC_pDC,1.295292843185346
GSM4138147,5,0.8078000498537368,26,31,DC_pDC,1.295292843185346
GSM4138135,7,0.8420079984127634,26,31,Mast,2.1809938014025874
GSM4138152,1,0.9346681231707458,25,31,cDC2_CD1C,2.398934623180487
GSM4138114,1,0.9084133410717232,25,31,cDC2_CD1C,2.398934623180487
GSM4138144,1,0.9346727342209707,23,31,cDC2_CD1C,2.398934623180487
GSM4138154,5,0.8151098246933233,23,31,DC_pDC,1.295292843185346
GSM4138167,1,0.9360730780560832,23,31,cDC2_CD1C,2.398934623180487
GSM4138166,1,0.9457146344048522,23,31,cDC2_CD1C,2.398934623180487
GSM4138127,6,0.7350406440759553,22,31,Mac_SPP1,2.4244605530365524
GSM4138112,1,0.9195506246014764,21,31,cDC2_CD1C,2.398934623180487
GSM4138158,1,0.974689807312258,21,31,cDC2_CD1C,2.398934623180487
GSM4138155,7,0.8538522176815708,20,31,Mast,2.1809938014025874
GSM4138147,2,0.6840365404667584,20,31,DC_pDC,1.4455094126434005
GSM4138131,7,0.9248409247287176,19,31,Mast,2.1809938014025874
GSM4138135,6,0.7827342944868919,19,31,Mac_SPP1,2.4244605530365524
GSM4138121,4,0.8004988789424805,18,31,Mac_SPP1,2.5671907800681386
GSM4138129,4,0.8293098040948819,17,31,Mac_SPP1,2.5671907800681386
GSM4138172,3,0.7690914730939936,17,31,cDC2_CD1C,1.3664288374098756
GSM4138121,1,0.744379886050428,16,31,cDC2_CD1C,2.398934623180487
GSM4138129,1,0.8326364254358514,16,31,cDC2_CD1C,2.398934623180487
GSM4138154,1,0.948216741911,16,31,cDC2_CD1C,2.398934623180487
GSM4138119,4,0.7150765311219983,15,31,Mac_SPP1,2.5671907800681386
GSM4138151,5,0.8538332619334634,15,31,DC_pDC,1.295292843185346
GSM4138159,1,0.8987157919611435,15,31,cDC2_CD1C,2.398934623180487
GSM4138150,1,0.95330286736391,15,31,cDC2_CD1C,2.398934623180487
GSM4138134,1,0.7850332493190206,1225,32,DC_pDC,2.611407955687721
GSM4138156,1,0.76908864545151,934,32,DC_pDC,2.611407955687721
GSM4138135,1,0.5190723644397105,804,32,DC_pDC,2.611407955687721
GSM4138126,1,0.8197426159187156,758,32,DC_pDC,2.611407955687721
GSM4138131,1,0.523534001759933,719,32,DC_pDC,2.611407955687721
GSM4138116,1,0.8547981703310085,704,32,DC_pDC,2.611407955687721
GSM4138140,1,0.7595993805155024,704,32,DC_pDC,2.611407955687721
GSM4138137,1,0.5715911016922992,701,32,DC_pDC,2.611407955687721
GSM4138142,1,0.7850007301592401,685,32,DC_pDC,2.611407955687721
GSM4138155,1,0.4030771085813138,647,32,DC_pDC,2.611407955687721
GSM4138110,1,0.7461775151988304,646,32,DC_pDC,2.611407955687721
GSM4138123,1,0.4724744622640727,646,32,DC_pDC,2.611407955687721
GSM4138132,1,0.787103240954732,645,32,DC_pDC,2.611407955687721
GSM4138136,1,0.7629562147224342,638,32,DC_pDC,2.611407955687721
GSM4138120,1,0.7534680497304307,615,32,DC_pDC,2.611407955687721
GSM4138141,1,0.5042941835095835,604,32,DC_pDC,2.611407955687721
GSM4138130,1,0.7225989759132228,600,32,DC_pDC,2.611407955687721
GSM4138138,1,0.7365290098667767,584,32,DC_pDC,2.611407955687721
GSM4138139,1,0.528901828115047,567,32,DC_pDC,2.611407955687721
GSM4138128,1,0.7427295693976853,563,32,DC_pDC,2.611407955687721
GSM4138122,1,0.7427295693976853,563,32,DC_pDC,2.611407955687721
GSM4138145,1,0.5273543904918996,517,32,DC_pDC,2.611407955687721
GSM4138125,1,0.5147864515857066,503,32,DC_pDC,2.611407955687721
GSM4138162,1,0.7418582522480218,501,32,DC_pDC,2.611407955687721
GSM4138160,1,0.7390479461493924,501,32,DC_pDC,2.611407955687721
GSM4138166,1,0.7509929657886542,473,32,DC_pDC,2.611407955687721
GSM4138152,1,0.7336192217727162,472,32,DC_pDC,2.611407955687721
GSM4138146,1,0.7564364664884323,470,32,DC_pDC,2.611407955687721
GSM4138165,1,0.8088646436602186,443,32,DC_pDC,2.611407955687721
GSM4138163,1,0.7872302806742235,440,32,DC_pDC,2.611407955687721
GSM4138127,1,0.5721819826576416,410,32,DC_pDC,2.611407955687721
GSM4138161,1,0.420976969628212,393,32,DC_pDC,2.611407955687721
GSM4138112,1,0.7347789869627377,380,32,DC_pDC,2.611407955687721
GSM4138154,1,0.7169576082709403,367,32,DC_pDC,2.611407955687721
GSM4138114,1,0.7111801641455792,359,32,DC_pDC,2.611407955687721
GSM4138143,1,0.4794849896124166,350,32,DC_pDC,2.611407955687721
GSM4138167,1,0.7346795735324472,346,32,DC_pDC,2.611407955687721
GSM4138124,1,0.8154715836614334,339,32,DC_pDC,2.611407955687721
GSM4138111,1,0.4565571365560766,336,32,DC_pDC,2.611407955687721
GSM4138117,1,0.5220366046706351,324,32,DC_pDC,2.611407955687721
GSM4138133,1,0.5007706177888288,307,32,DC_pDC,2.611407955687721
GSM4138144,1,0.7240530659511488,303,32,DC_pDC,2.611407955687721
GSM4138118,1,0.7912374330963785,293,32,DC_pDC,2.611407955687721
GSM4138158,1,0.72293113870981,282,32,DC_pDC,2.611407955687721
GSM4138129,1,0.5515934255963262,251,32,DC_pDC,2.611407955687721
GSM4138150,1,0.7858413126756221,199,32,DC_pDC,2.611407955687721
GSM4138121,1,0.4250901092720818,191,32,DC_pDC,2.611407955687721
GSM4138148,1,0.722711332681186,186,32,DC_pDC,2.611407955687721
GSM4138113,1,0.5106102751639503,163,32,DC_pDC,2.611407955687721
GSM4138157,1,0.5260856412551211,161,32,DC_pDC,2.611407955687721
GSM4138164,1,0.6466917963927321,160,32,DC_pDC,2.611407955687721
GSM4138115,1,0.4992867416308638,158,32,DC_pDC,2.611407955687721
GSM4138159,1,0.4964777309852701,140,32,DC_pDC,2.611407955687721
GSM4138119,1,0.4306849821596828,104,32,DC_pDC,2.611407955687721
GSM4138153,1,0.4834659180129236,64,32,DC_pDC,2.611407955687721
GSM4138147,1,0.4557070596989621,57,32,DC_pDC,2.611407955687721
GSM4138151,1,0.646123253926576,36,32,DC_pDC,2.611407955687721
GSM4138172,1,0.6018702413992045,35,32,DC_pDC,2.611407955687721
GSM4138139,8,0.9175846084874588,34,32,Mast,1.2126058602012693
GSM4138171,1,0.6782973274051466,32,32,DC_pDC,2.611407955687721
GSM4138149,1,0.6980231513954565,26,32,DC_pDC,2.611407955687721
GSM4138127,6,0.7679493788714514,26,32,Mac_SPP1,1.2750777339168686
GSM4138170,1,0.6665005178983213,25,32,DC_pDC,2.611407955687721
GSM4138143,8,0.9112600794811124,24,32,Mast,1.2126058602012693
GSM4138161,16,0.7576619838961556,21,32,DC_pDC,1.0053693231611491
GSM4138168,1,0.7600643056786739,20,32,DC_pDC,2.611407955687721
GSM4138169,1,0.7043546800917693,19,32,DC_pDC,2.611407955687721
GSM4138161,18,0.8914557235636549,17,32,DC_pDC,1.0045977477575083
GSM4138125,6,0.7584522629804564,17,32,Mac_SPP1,1.2750777339168686
GSM4138139,19,0.9368797269194478,17,32,Mast,1.003537177884792
GSM4138135,8,0.9227367123274456,17,32,Mast,1.2126058602012693
GSM4138155,8,0.8973519762882424,16,32,Mast,1.2126058602012693
GSM4138134,3,0.7861167111097904,669,33,DC_pDC,1.5902381611651413
GSM4138156,3,0.8030857323787108,594,33,DC_pDC,1.5902381611651413
GSM4138120,2,0.7419332312107769,460,33,DC_pDC,1.709545556399933
GSM4138126,3,0.8502843453053437,447,33,DC_pDC,1.5902381611651413
GSM4138123,2,0.4864441054665085,432,33,DC_pDC,1.709545556399933
GSM4138132,3,0.8122743497951468,414,33,DC_pDC,1.5902381611651413
GSM4138145,2,0.5391117918723592,401,33,DC_pDC,1.709545556399933
GSM4138155,2,0.4077449439487985,401,33,DC_pDC,1.709545556399933
GSM4138131,2,0.5471245588791402,393,33,DC_pDC,1.709545556399933
GSM4138134,2,0.7702339019658508,390,33,DC_pDC,1.709545556399933
GSM4138130,3,0.7327433548809359,373,33,DC_pDC,1.5902381611651413
GSM4138152,2,0.7314015054858996,366,33,DC_pDC,1.709545556399933
GSM4138141,2,0.5103895723929719,357,33,DC_pDC,1.709545556399933
GSM4138116,3,0.907547162968184,331,33,DC_pDC,1.5902381611651413
GSM4138125,2,0.5289841718667179,331,33,DC_pDC,1.709545556399933
GSM4138140,3,0.8413980713082745,330,33,DC_pDC,1.5902381611651413
GSM4138128,2,0.7608707294126014,330,33,DC_pDC,1.709545556399933
GSM4138122,2,0.7608707294126014,330,33,DC_pDC,1.709545556399933
GSM4138135,3,0.5720774177084975,319,33,DC_pDC,1.5902381611651413
GSM4138110,2,0.7324705376553398,317,33,DC_pDC,1.709545556399933
GSM4138142,3,0.8247149041553548,306,33,DC_pDC,1.5902381611651413
GSM4138136,2,0.7342190991095949,305,33,DC_pDC,1.709545556399933
GSM4138142,2,0.7767538864055847,298,33,DC_pDC,1.709545556399933
GSM4138162,2,0.7161072891626025,291,33,DC_pDC,1.709545556399933
GSM4138116,2,0.8330233408586384,290,33,DC_pDC,1.709545556399933
GSM4138140,2,0.7447556958877636,290,33,DC_pDC,1.709545556399933
GSM4138154,2,0.7236392630416657,288,33,DC_pDC,1.709545556399933
GSM4138161,2,0.4404447064069888,288,33,DC_pDC,1.709545556399933
GSM4138165,3,0.8234157321465765,287,33,DC_pDC,1.5902381611651413
GSM4138139,2,0.5317492805238462,283,33,DC_pDC,1.709545556399933
GSM4138137,3,0.589153684668469,275,33,DC_pDC,1.5902381611651413
GSM4138135,2,0.526462802574603,275,33,DC_pDC,1.709545556399933
GSM4138156,2,0.7294989519934414,270,33,DC_pDC,1.709545556399933
GSM4138163,2,0.7805632903089675,261,33,DC_pDC,1.709545556399933
GSM4138138,2,0.7368667170847325,259,33,DC_pDC,1.709545556399933
GSM4138160,2,0.7598696289452387,255,33,DC_pDC,1.709545556399933
GSM4138138,3,0.7823961606981547,252,33,DC_pDC,1.5902381611651413
GSM4138136,3,0.8410013875113403,251,33,DC_pDC,1.5902381611651413
GSM4138137,2,0.5878266998600602,246,33,DC_pDC,1.709545556399933
GSM4138110,3,0.7820851825583907,239,33,DC_pDC,1.5902381611651413
GSM4138126,2,0.8023589675795784,233,33,DC_pDC,1.709545556399933
GSM4138131,3,0.5711565020073214,228,33,DC_pDC,1.5902381611651413
GSM4138166,3,0.8181833664254923,226,33,DC_pDC,1.5902381611651413
GSM4138118,2,0.7808453087723255,225,33,DC_pDC,1.709545556399933
GSM4138146,2,0.765459018254947,224,33,DC_pDC,1.709545556399933
GSM4138111,2,0.4664204831518501,221,33,DC_pDC,1.709545556399933
GSM4138112,3,0.7445680190946316,211,33,DC_pDC,1.5902381611651413
GSM4138160,3,0.7732618687600153,210,33,DC_pDC,1.5902381611651413
GSM4138146,3,0.765532442917254,208,33,DC_pDC,1.5902381611651413
GSM4138144,2,0.7280093834285067,208,33,DC_pDC,1.709545556399933
GSM4138166,2,0.7413971935279435,207,33,DC_pDC,1.709545556399933
GSM4138127,2,0.5860313655188276,206,33,DC_pDC,1.709545556399933
GSM4138167,3,0.7993302542525768,201,33,DC_pDC,1.5902381611651413
GSM4138143,2,0.4943315178382031,197,33,DC_pDC,1.709545556399933
GSM4138122,3,0.8075430504943998,185,33,DC_pDC,1.5902381611651413
GSM4138128,3,0.8075430504943998,185,33,DC_pDC,1.5902381611651413
GSM4138117,2,0.5312769468778076,181,33,DC_pDC,1.709545556399933
GSM4138114,3,0.7542615476654877,175,33,DC_pDC,1.5902381611651413
GSM4138162,3,0.8043153089561733,167,33,DC_pDC,1.5902381611651413
GSM4138124,3,0.8554656861850634,166,33,DC_pDC,1.5902381611651413
GSM4138141,3,0.5527011925162815,165,33,DC_pDC,1.5902381611651413
GSM4138130,2,0.771223719494275,163,33,DC_pDC,1.709545556399933
GSM4138155,3,0.4190664410972786,159,33,DC_pDC,1.5902381611651413
GSM4138114,2,0.7392916385130681,157,33,DC_pDC,1.709545556399933
GSM4138135,1,0.620533789032448,149,33,cDC2_CD1C,2.4079960912584246
GSM4138132,2,0.760131418805811,145,33,DC_pDC,1.709545556399933
GSM4138112,2,0.7553092085757065,143,33,DC_pDC,1.709545556399933
GSM4138139,1,0.6116878706903066,141,33,cDC2_CD1C,2.4079960912584246
GSM4138134,1,0.8924792717217402,140,33,cDC2_CD1C,2.4079960912584246
GSM4138133,3,0.5338961137170134,140,33,DC_pDC,1.5902381611651413
GSM4138129,2,0.580626293933937,138,33,DC_pDC,1.709545556399933
GSM4138158,2,0.7438315532279536,137,33,DC_pDC,1.709545556399933
GSM4138163,3,0.8208781544224538,136,33,DC_pDC,1.5902381611651413
GSM4138124,2,0.8050150242525218,136,33,DC_pDC,1.709545556399933
GSM4138165,2,0.782492617621324,128,33,DC_pDC,1.709545556399933
GSM4138139,3,0.5613223269118082,127,33,DC_pDC,1.5902381611651413
GSM4138143,3,0.5387190957395834,124,33,DC_pDC,1.5902381611651413
GSM4138120,3,0.8125713555290645,122,33,DC_pDC,1.5902381611651413
GSM4138137,1,0.6076779103042907,121,33,cDC2_CD1C,2.4079960912584246
GSM4138121,2,0.4250322657807426,121,33,DC_pDC,1.709545556399933
GSM4138117,3,0.5660859359252097,109,33,DC_pDC,1.5902381611651413
GSM4138127,3,0.6116920852034851,107,33,DC_pDC,1.5902381611651413
GSM4138158,3,0.8219194743428286,104,33,DC_pDC,1.5902381611651413
GSM4138167,2,0.7403744573121002,103,33,DC_pDC,1.709545556399933
GSM4138125,3,0.5305721640801613,103,33,DC_pDC,1.5902381611651413
GSM4138150,2,0.7944030115929914,101,33,DC_pDC,1.709545556399933
GSM4138119,2,0.4476606069660193,101,33,DC_pDC,1.709545556399933
GSM4138164,3,0.7707614934033536,97,33,DC_pDC,1.5902381611651413
GSM4138127,1,0.6118586608367486,94,33,cDC2_CD1C,2.4079960912584246
GSM4138133,2,0.5644042605626176,93,33,DC_pDC,1.709545556399933
GSM4138148,3,0.8063510367885514,92,33,DC_pDC,1.5902381611651413
GSM4138123,1,0.5250915847462105,91,33,cDC2_CD1C,2.4079960912584246
GSM4138131,1,0.5811607023596301,90,33,cDC2_CD1C,2.4079960912584246
GSM4138123,3,0.5162221933469417,88,33,DC_pDC,1.5902381611651413
GSM4138157,2,0.5755450640085507,85,33,DC_pDC,1.709545556399933
GSM4138161,3,0.5384757114005823,85,33,DC_pDC,1.5902381611651413
GSM4138152,3,0.7935650965771794,84,33,DC_pDC,1.5902381611651413
GSM4138113,2,0.5659959308260987,84,33,DC_pDC,1.709545556399933
GSM4138129,3,0.6001599816055077,82,33,DC_pDC,1.5902381611651413
GSM4138110,1,0.850235734471879,80,33,cDC2_CD1C,2.4079960912584246
GSM4138115,2,0.5005308090328928,80,33,DC_pDC,1.709545556399933
GSM4138150,3,0.814885841714071,78,33,DC_pDC,1.5902381611651413
GSM4138148,2,0.7130680743209639,78,33,DC_pDC,1.709545556399933
GSM4138116,1,0.8427772911750382,77,33,cDC2_CD1C,2.4079960912584246
GSM4138159,2,0.522324619625318,75,33,DC_pDC,1.709545556399933
GSM4138140,1,0.8623546518850982,74,33,cDC2_CD1C,2.4079960912584246
GSM4138155,1,0.4577691140709895,73,33,cDC2_CD1C,2.4079960912584246
GSM4138132,1,0.9213031088638958,73,33,cDC2_CD1C,2.4079960912584246
GSM4138144,3,0.8214681868557305,72,33,DC_pDC,1.5902381611651413
GSM4138136,1,0.8992544705447814,71,33,cDC2_CD1C,2.4079960912584246
GSM4138141,1,0.5748317044804205,70,33,cDC2_CD1C,2.4079960912584246
GSM4138113,3,0.5580779129915362,69,33,DC_pDC,1.5902381611651413
GSM4138142,1,0.8910221220289688,68,33,cDC2_CD1C,2.4079960912584246
GSM4138156,1,0.8580379406498815,66,33,cDC2_CD1C,2.4079960912584246
GSM4138138,1,0.8886615931162882,64,33,cDC2_CD1C,2.4079960912584246
GSM4138126,1,0.836475994653606,63,33,cDC2_CD1C,2.4079960912584246
GSM4138133,1,0.6144483876495761,61,33,cDC2_CD1C,2.4079960912584246
GSM4138145,3,0.673038766505301,60,33,DC_pDC,1.5902381611651413
GSM4138111,1,0.531458025114732,60,33,cDC2_CD1C,2.4079960912584246
GSM4138111,3,0.5684447292515455,58,33,DC_pDC,1.5902381611651413
GSM4138130,1,0.7890486533222507,55,33,cDC2_CD1C,2.4079960912584246
GSM4138154,3,0.8009267456639747,54,33,DC_pDC,1.5902381611651413
GSM4138145,1,0.6677388164529388,53,33,cDC2_CD1C,2.4079960912584246
GSM4138157,3,0.5865796262183056,53,33,DC_pDC,1.5902381611651413
GSM4138125,1,0.5776836861624098,53,33,cDC2_CD1C,2.4079960912584246
GSM4138139,10,0.9009770038353296,52,33,Mast,1.023690119596424
GSM4138164,2,0.4932420470164423,52,33,DC_pDC,1.709545556399933
GSM4138153,2,0.5065330433929767,49,33,DC_pDC,1.709545556399933
GSM4138118,3,0.918243702539117,47,33,DC_pDC,1.5902381611651413
GSM4138161,1,0.5521670261517284,43,33,cDC2_CD1C,2.4079960912584246
GSM4138115,3,0.7250978360923438,41,33,DC_pDC,1.5902381611651413
GSM4138162,1,0.9092350108430912,39,33,cDC2_CD1C,2.4079960912584246
GSM4138123,12,0.5936442020463194,39,33,cDC2_CD1C,1.009155523425252
GSM4138128,1,0.9179924305893108,38,33,cDC2_CD1C,2.4079960912584246
GSM4138122,1,0.9179924305893108,38,33,cDC2_CD1C,2.4079960912584246
GSM4138147,3,0.6428938240984776,37,33,DC_pDC,1.5902381611651413
GSM4138137,12,0.6686145017695675,36,33,cDC2_CD1C,1.009155523425252
GSM4138124,1,0.9519126449732862,35,33,cDC2_CD1C,2.4079960912584246
GSM4138163,1,0.9193081801037324,35,33,cDC2_CD1C,2.4079960912584246
GSM4138167,1,0.8701760575180624,35,33,cDC2_CD1C,2.4079960912584246
GSM4138166,1,0.8834038579768964,34,33,cDC2_CD1C,2.4079960912584246
GSM4138159,3,0.6900229094664831,34,33,DC_pDC,1.5902381611651413
GSM4138146,1,0.8855234743106578,33,33,cDC2_CD1C,2.4079960912584246
GSM4138158,1,0.9482581462840792,33,33,cDC2_CD1C,2.4079960912584246
GSM4138121,3,0.6400710841278028,32,33,DC_pDC,1.5902381611651413
GSM4138160,1,0.9339939878216889,32,33,cDC2_CD1C,2.4079960912584246
GSM4138120,1,0.8940324983959033,29,33,cDC2_CD1C,2.4079960912584246
GSM4138121,1,0.6346571584663819,29,33,cDC2_CD1C,2.4079960912584246
GSM4138135,12,0.716987909000861,29,33,cDC2_CD1C,1.009155523425252
GSM4138117,1,0.6563984139184686,28,33,cDC2_CD1C,2.4079960912584246
GSM4138143,10,0.8902110855991464,28,33,Mast,1.023690119596424
GSM4138111,10,0.7833832020001508,27,33,Mast,1.023690119596424
GSM4138165,1,0.9107041727302552,26,33,cDC2_CD1C,2.4079960912584246
GSM4138114,1,0.9236713494905148,26,33,cDC2_CD1C,2.4079960912584246
GSM4138154,1,0.9353942560686078,23,33,cDC2_CD1C,2.4079960912584246
GSM4138129,1,0.7667440394429883,22,33,cDC2_CD1C,2.4079960912584246
GSM4138125,7,0.6988698205726575,22,33,Mac_SPP1,1.549436585798436
GSM4138172,2,0.6803856846628695,22,33,DC_pDC,1.709545556399933
GSM4138143,1,0.7761591018753943,22,33,cDC2_CD1C,2.4079960912584246
GSM4138155,10,0.8298205009515562,21,33,Mast,1.023690119596424
GSM4138115,12,0.7494409414815772,20,33,cDC2_CD1C,1.009155523425252
GSM4138152,1,0.9252957178348312,20,33,cDC2_CD1C,2.4079960912584246
GSM4138144,1,0.9488165491581596,19,33,cDC2_CD1C,2.4079960912584246
GSM4138159,1,0.8922079118751404,19,33,cDC2_CD1C,2.4079960912584246
GSM4138115,1,0.8300847732801582,19,33,cDC2_CD1C,2.4079960912584246
GSM4138112,1,0.907710738537719,19,33,cDC2_CD1C,2.4079960912584246
