k	gep	program_class	top_identity_label	second_identity_label	top_identity_nes	second_identity_nes	top_identity_fdr	second_identity_fdr	nes_gap	runner_up_ratio	n_significant_identity_sets	significant_identity_sets	classification_reason
29	6	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.6055603331622141	1.524356322591143	0.0	0.0	0.08120401057107118	0.9494232581025861	3	Mac_SPP1:NES=1.606,q=0; Mac_CXCL9:NES=1.524,q=0; cDC2_CD1C:NES=1.306,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.949 > 0.8)
29	7	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.5078051907487955	1.4846282700242146	0.0	0.0	0.023176920724580885	0.9846287034513583	4	Mac_SPP1:NES=1.508,q=0; Mac_CXCL9:NES=1.485,q=0; cDC2_CD1C:NES=1.349,q=0; cDC1_CLEC9A:NES=1.309,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.985 > 0.8)
29	8	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0662289737244137	1.0542287270378452	0.0	0.0	0.012000246686568516		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	9	non_identity_unresolved	Mast	Mac_CXCL9	1.2300226676736552	1.0572539721951193	0.0	0.034	0.1727686954785359		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	1	identity_ambiguous	DC_pDC	cDC2_CD1C	2.394938565130762	2.25025271716998	0.0	0.0	0.144685847960782	0.9395868227822862	9	DC_pDC:NES=2.395,q=0; cDC2_CD1C:NES=2.250,q=0; cDC1_CLEC9A:NES=2.224,q=0; Mac_SPP1:NES=2.148,q=0; Mac_CXCL9:NES=2.079,q=0; mregDC_LAMP3:NES=2.024,q=0; cDC2_CD33:NES=1.997,q=0; Mono_CD14_ID1:NES=1.363,q=0; Mono_CD16:NES=1.353,q=0	9 significant sets, top two near-tied (runner_up_ratio=0.940 > 0.8)
30	10	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.252993114973599	1.2472991622338234	0.0	0.0	0.005693952739775687		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	11	identity_supported	Mac_SPP1	Mac_CXCL9	1.419542452367615	1.2914239170781063	0.0	0.0	0.12811853528950867	0.0	1	Mac_SPP1:NES=1.420,q=0	single significant identity (Mac_SPP1); no competitor set
30	12	non_identity_unresolved	Mono_CD14_THBS1	cDC2_CD1C	1.0061630114626159	1.0024248141976526	0.13062665489849956	0.3499558693733451	0.003738197264963272		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	13	identity_ambiguous	Mast	Mac_SPP1	1.3654220103786137	1.3577638931977172	0.0	0.0	0.007658117180896484	0.9943913917289403	2	Mast:NES=1.365,q=0; Mac_SPP1:NES=1.358,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.994 > 0.8)
30	14	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2342225744929547	1.1724361042094422	0.0	0.0005	0.061786470283512474		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	15	non_identity_unresolved	DC_pDC	Mac_IL1B	1.006420840650618	0.9990797751400168	0.0	1.0	0.007341065510601319		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	16	non_identity_unresolved	cDC2_CD33	Mast	1.010036342341686	1.0094987815753498	0.041	0.025500000000000002	0.0005375607663362647		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	17	non_identity_unresolved	Mast	Mac_CXCL9	1.2475901055556287	1.224218804572362	0.0	0.0	0.023371300983266563		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	18	non_identity_unresolved	Mast	Mac_SPP1	1.1575399748557336	1.1308090914835585	0.0	0.0	0.026730883372175107		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	19	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.0714523550523476	1.0655121906614182	0.12000000000000001	0.09699999999999999	0.00594016439092937		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	2	identity_ambiguous	cDC2_CD1C	Mac_SPP1	2.4014639075673028	2.307209830007987	0.0	0.0	0.0942540775593157	0.9607514078132469	7	cDC2_CD1C:NES=2.401,q=0; Mac_SPP1:NES=2.307,q=0; mregDC_LAMP3:NES=2.234,q=0; Mac_CXCL9:NES=2.208,q=0; cDC1_CLEC9A:NES=2.167,q=0; cDC2_CD33:NES=1.814,q=0; Mac_IL1Bint:NES=1.515,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.961 > 0.8)
30	20	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.0353435380544955	1.0349616896833123	0.0	0.0	0.00038184837118326875		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	21	non_identity_unresolved	Mac_SPP1	cDC2_CD1C	1.0257912448658975	1.0197137519651562	0.001	0.0024999999999999996	0.0060774929007412215		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	22	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.022746012097945	1.0153061920778002	0.062	0.1225	0.007439820020144872		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	23	non_identity_unresolved	DC_pDC	Mono_TIL	1.0022140983334777	0.999799787398304	0.13992537313432837	1.0	0.002414310935173747		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	24	non_identity_unresolved	Mac_IL1Bint	cDC2_CD1C	1.0073101242665037	1.0067640476220467	0.0	0.0013364219529579473	0.0005460766444569387		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	25	non_identity_unresolved	cDC2_CD1C	DC_pDC	1.0018451808556055	1.0012400674526192	0.05809101577780676	0.22855000651975488	0.0006051134029863015		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	26	non_identity_unresolved	Mast	DC_pDC	1.0011009771456878	0.9997057903684463	0.614578069732188	1.0	0.001395186777241486		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	27	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.0017182095302235	1.0008991076449978	0.5282175451666977	0.7222946544980443	0.0008191018852257148		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	28	non_identity_unresolved	DC_pDC	Mast	1.001049683677913	1.000221186021949	0.7577674075893406	1.0	0.0008284976559640445		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	29	non_identity_unresolved	cDC2_CD1C	Mono_CD16	1.005559666829794	1.003675090446824	0.2345708205249468	0.38827145897375265	0.0018845763829700157		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	3	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	2.379425517400909	2.2751483906059597	0.0	0.0	0.10427712679494938	0.956175502854633	7	mregDC_LAMP3:NES=2.379,q=0; cDC2_CD1C:NES=2.275,q=0; Mac_SPP1:NES=2.172,q=0; cDC1_CLEC9A:NES=2.109,q=0; Mac_CXCL9:NES=2.037,q=0; cDC2_CD33:NES=1.650,q=0; Mac_IL1Bint:NES=1.442,q=0.000403	7 significant sets, top two near-tied (runner_up_ratio=0.956 > 0.8)
30	30	non_identity_unresolved	DC_pDC	Mac_SPP1	1.0002443269284755	0.9999936760305773	0.564570943075616	0.9575191163976211	0.00025065089789821915		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	4	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.6224819291562378	1.4952216919504233	0.0	0.0	0.12726023720581447	0.9215644655765162	4	Mac_SPP1:NES=1.622,q=0; Mac_CXCL9:NES=1.495,q=0; cDC2_CD1C:NES=1.486,q=0; cDC1_CLEC9A:NES=1.326,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.922 > 0.8)
30	5	identity_supported	Mast	cDC1_CLEC9A	1.3676423080619988	1.1861844142647666	0.0	0.0	0.1814578937972322	0.0	1	Mast:NES=1.368,q=0	single significant identity (Mast); no competitor set
30	6	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0597490033744559	1.010387699832932	0.0	0.0645	0.049361303541523904		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	7	non_identity_unresolved	Mast	Mac_SPP1	1.1243186260026252	1.033523756054237	0.0	0.0015	0.09079486994838826		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	8	non_identity_unresolved	DC_pDC	mregDC_LAMP3	1.0220167653562295	1.016547727282204	0.0008823529411764706	0.0030882352941176473	0.005469038074025434		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
30	9	identity_ambiguous	cDC2_CD1C	mregDC_LAMP3	1.5829552590297338	1.5752269053595749	0.0	0.0	0.007728353670158894	0.9951177687265172	7	cDC2_CD1C:NES=1.583,q=0; mregDC_LAMP3:NES=1.575,q=0; Mac_SPP1:NES=1.540,q=0; Mast:NES=1.505,q=0; Mac_CXCL9:NES=1.474,q=0; cDC1_CLEC9A:NES=1.403,q=0; cDC2_CD33:NES=1.318,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.995 > 0.8)
31	1	identity_ambiguous	cDC2_CD1C	mregDC_LAMP3	2.398934623180487	2.2636713335462932	0.0	0.0	0.13526328963419365	0.9436152664073593	7	cDC2_CD1C:NES=2.399,q=0; mregDC_LAMP3:NES=2.264,q=0; cDC1_CLEC9A:NES=2.190,q=0; Mac_SPP1:NES=2.187,q=0; Mac_CXCL9:NES=2.173,q=0; cDC2_CD33:NES=1.812,q=0; Mac_IL1Bint:NES=1.492,q=0.000134	7 significant sets, top two near-tied (runner_up_ratio=0.944 > 0.8)
31	10	non_identity_unresolved	Mast	Mono_CD14	1.0902453019641962	1.0262610469269249	0.0	0.001	0.06398425503727134		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	11	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.201902586582898	1.184151261766415	0.048	0.0325	0.017751324816483116		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	12	non_identity_unresolved	cDC1_CLEC9A	Mast	1.0326155707959566	1.0268144258482943	0.0	0.0005	0.005801144947662262		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	13	non_identity_unresolved	Mac_SPP1	cDC2_CD1C	1.034700730158217	1.0245788145782182	0.0	0.0005	0.010121915579998753		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	14	identity_supported	Mac_SPP1	Mac_IL1Bint	1.3108633404941739	1.2430927439811381	0.099	0.15100000000000002	0.06777059651303574	0.0	1	Mac_SPP1:NES=1.311,q=0.099	single significant identity (Mac_SPP1); no competitor set
31	15	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0079393717726433	0.9999073787026226	0.0005915409642117716	1.0	0.008031993070020671		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	16	identity_supported	Mast	Mac_SPP1	1.3971399307675694	1.283603359143602	0.0	0.0	0.11353657162396735	0.0	1	Mast:NES=1.397,q=0	single significant identity (Mast); no competitor set
31	17	non_identity_unresolved	Mac_SPP1	Mast	1.2189282068846752	1.150512885702954	0.0	0.0	0.06841532118172111		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	18	identity_ambiguous	Mast	Mac_SPP1	1.4030708597688937	1.369258700082649	0.017	0.017	0.033812159686244625	0.9759013171353199	2	Mast:NES=1.403,q=0.017; Mac_SPP1:NES=1.369,q=0.017	2 significant sets, top two near-tied (runner_up_ratio=0.976 > 0.8)
31	19	non_identity_unresolved	Mac_SPP1	Mono_CD14_ID1	1.0131723352014055	1.005756419532979	0.019999999999999997	0.108	0.007415915668426587		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	2	identity_ambiguous	DC_pDC	cDC2_CD1C	1.4455094126434005	1.4322712532878923	0.0	0.0	0.013238159355508206	0.9908418726023377	4	DC_pDC:NES=1.446,q=0; cDC2_CD1C:NES=1.432,q=0; Mac_CXCL9:NES=1.334,q=0; cDC1_CLEC9A:NES=1.315,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.991 > 0.8)
31	20	non_identity_unresolved	Mast	Mono_CD16	1.0069171269210315	1.0048275676969038	0.12403648131803471	0.13604001176816713	0.0020895592241276795		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	21	non_identity_unresolved	mregDC_LAMP3	DC_pDC	1.0055229080352204	1.005483932860272	0.19102247323214494	0.09601129544652312	3.897517494833025e-05		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	22	non_identity_unresolved	Mac_SPP1	Mast	1.037332917342743	1.0142050730930154	0.0	0.0155	0.02312784424972758		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	23	non_identity_unresolved	DC_pDC	Mac_SPP1	1.0016714069603578	0.9999059493756405	0.13982672951968403	1.0	0.001765457584717356		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	24	non_identity_unresolved	cDC2_CD1C	Mono_CD14_IL1B	1.0043287961283534	1.0029321108277394	0.11467397782810823	0.1727857909166766	0.0013966853006139868		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	25	non_identity_unresolved	Mono_CD14	Mono_CD14_THBS1	1.0084579665193019	1.0043593522412535	0.0	0.07070108953102795	0.0040986142780483625		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	26	non_identity_unresolved	Mast	Mac_IL1Bint	1.0011544467156561	0.9998607195656904	0.5139412207987943	1.0	0.0012937271499656733		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	27	non_identity_unresolved	DC_pDC	Mast	1.001207406745317	0.9997549921949482	0.6040811088295688	1.0	0.001452414550368708		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	28	non_identity_unresolved	Mast	cDC1_CLEC9A	1.024912573273425	1.0193634229677435	0.0	0.0005	0.005549150305681483		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	29	non_identity_unresolved	cDC1_CLEC9A	Mast	1.0211891685861363	1.0118036439963036	0.0	0.014499999999999999	0.009385524589832661		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	3	identity_ambiguous	cDC2_CD1C	DC_pDC	1.3664288374098756	1.3612741463511724	0.0	0.0	0.0051546910587032535	0.9962276183599329	3	cDC2_CD1C:NES=1.366,q=0; DC_pDC:NES=1.361,q=0; cDC1_CLEC9A:NES=1.340,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.996 > 0.8)
31	30	non_identity_unresolved	Mac_CXCL9	cDC2_CD1C	1.0048555563177977	1.0044472395174584	0.0009028530155290719	0.006319971108703503	0.000408316800339259		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	31	non_identity_unresolved	cDC2_CD33	cDC2_CD1C	1.0095781130555996	1.0065866374455024	0.060000000000000005	0.06949999999999999	0.0029914756100972717		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	4	identity_ambiguous	Mac_SPP1	Mac_CXCL9	2.5671907800681386	2.1499770566212977	0.0	0.0	0.41721372344684093	0.8374823847584217	8	Mac_SPP1:NES=2.567,q=0; Mac_CXCL9:NES=2.150,q=0; cDC2_CD1C:NES=2.005,q=0; cDC1_CLEC9A:NES=1.838,q=0; mregDC_LAMP3:NES=1.581,q=0; Mac_IL1Bint:NES=1.568,q=0.000275; cDC2_CD33:NES=1.423,q=0.00247; Mac_IL1B:NES=1.307,q=0.00525	8 significant sets, top two near-tied (runner_up_ratio=0.837 > 0.8)
31	5	non_identity_unresolved	DC_pDC	cDC1_CLEC9A	1.2952928431853459	1.1265619189073948	0.0	0.0	0.1687309242779511		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
31	6	identity_ambiguous	Mac_SPP1	Mac_CXCL9	2.4244605530365524	2.2051764055430665	0.0	0.0	0.2192841474934859	0.9095534273721879	7	Mac_SPP1:NES=2.424,q=0; Mac_CXCL9:NES=2.205,q=0; cDC2_CD1C:NES=1.820,q=0; cDC1_CLEC9A:NES=1.797,q=0; cDC2_CD33:NES=1.555,q=0; mregDC_LAMP3:NES=1.420,q=0; Mac_IL1Bint:NES=1.381,q=0.000134	7 significant sets, top two near-tied (runner_up_ratio=0.910 > 0.8)
31	7	identity_supported	Mast	Mac_SPP1	2.1809938014025874	1.6297027926458607	0.0	0.0	0.5512910087567267	0.747229447235387	6	Mast:NES=2.181,q=0; Mac_SPP1:NES=1.630,q=0; cDC2_CD1C:NES=1.615,q=0; Mac_CXCL9:NES=1.548,q=0; cDC1_CLEC9A:NES=1.481,q=0; mregDC_LAMP3:NES=1.362,q=0.000471	Mast dominates 6 significant sets (runner_up_ratio=0.747 <= 0.8)
31	8	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	2.3496743714281854	2.241140824378419	0.0	0.0	0.10853354704976637	0.9538091114370894	7	mregDC_LAMP3:NES=2.350,q=0; cDC2_CD1C:NES=2.241,q=0; cDC1_CLEC9A:NES=2.100,q=0; Mac_SPP1:NES=2.027,q=0; Mac_CXCL9:NES=1.975,q=0; cDC2_CD33:NES=1.631,q=0; Mac_IL1Bint:NES=1.416,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.954 > 0.8)
31	9	identity_ambiguous	cDC2_CD1C	mregDC_LAMP3	1.7692239632534592	1.7642198919279324	0.0	0.0	0.0050040713255268265	0.997171600979039	8	cDC2_CD1C:NES=1.769,q=0; mregDC_LAMP3:NES=1.764,q=0; Mac_SPP1:NES=1.759,q=0; Mac_CXCL9:NES=1.718,q=0; Mast:NES=1.668,q=0; cDC1_CLEC9A:NES=1.526,q=0; cDC2_CD33:NES=1.381,q=0; Mac_IL1Bint:NES=1.360,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.997 > 0.8)
32	1	identity_supported	DC_pDC	cDC2_CD1C	2.611407955687721	2.0402982236079157	0.0	0.0	0.5711097320798055	0.7813019866023184	7	DC_pDC:NES=2.611,q=0; cDC2_CD1C:NES=2.040,q=0; cDC1_CLEC9A:NES=2.005,q=0; mregDC_LAMP3:NES=1.770,q=0; Mac_SPP1:NES=1.747,q=0; Mac_CXCL9:NES=1.740,q=0; cDC2_CD33:NES=1.678,q=0	DC_pDC dominates 7 significant sets (runner_up_ratio=0.781 <= 0.8)
32	10	non_identity_unresolved	Mast	cDC2_CD1C	1.0691596579134617	1.0293007243684154	0.0	0.0005	0.03985893354504633		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	11	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2504515289917792	1.1883646592212733	0.0	0.0	0.062086869770505926		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	12	identity_ambiguous	Mast	Mac_SPP1	1.5332668602247785	1.3678292754703372	0.0	0.0	0.16543758475444137	0.892101245356475	4	Mast:NES=1.533,q=0; Mac_SPP1:NES=1.368,q=0; Mac_CXCL9:NES=1.309,q=0; cDC2_CD1C:NES=1.303,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.892 > 0.8)
32	13	non_identity_unresolved	Mac_SPP1	Mac_IL1B	1.2537870882136788	1.1609952153320668	0.0	0.0	0.09279187288161195		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	14	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.0791993153071053	1.0496622263868047	0.0	0.0	0.029537088920300603		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	15	identity_supported	Mast	Mac_SPP1	1.302905451128367	1.214507323104939	0.0	0.0	0.08839812802342806	0.0	1	Mast:NES=1.303,q=0	single significant identity (Mast); no competitor set
32	16	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0053693231611491	1.001000379455102	0.06921848192628527	0.6682245755191386	0.004368943706047235		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	17	non_identity_unresolved	Mast	Mono_CD14_ID1	1.0100740729361868	1.002544708001695	0.0344137890464145	0.365756809224072	0.007529364934491856		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	18	non_identity_unresolved	DC_pDC	Mac_SPP1	1.0045977477575085	0.9993181928236562	0.005471051524078639	1.0	0.005279554933852348		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	19	non_identity_unresolved	Mast	DC_pDC	1.003537177884792	0.9994756376038321	0.08385744234800839	1.0	0.004061540280959841		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	2	identity_ambiguous	Mast	Mac_SPP1	1.912106454873283	1.8857199394042374	0.0	0.0	0.02638651546904547	0.9862002895279206	8	Mast:NES=1.912,q=0; Mac_SPP1:NES=1.886,q=0; cDC2_CD1C:NES=1.866,q=0; Mac_CXCL9:NES=1.814,q=0; cDC1_CLEC9A:NES=1.812,q=0; mregDC_LAMP3:NES=1.688,q=0; cDC2_CD33:NES=1.564,q=0; Mac_IL1Bint:NES=1.404,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.986 > 0.8)
32	20	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.0989616714496344	1.0960806469344841	0.11399999999999999	0.0615	0.0028810245151502656		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	21	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.0384969396935442	1.029686981415033	0.045	0.0625	0.008809958278511276		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	22	non_identity_unresolved	DC_pDC	Mac_CXCL9	1.002699656126031	0.9998701173475869	0.01903103426830027	1.0	0.002829538778444163		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	23	non_identity_unresolved	mregDC_LAMP3	Mast	1.0025818848337467	1.0016611048932542	0.49630199396485414	0.44553576711437193	0.0009207799404924444		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	24	non_identity_unresolved	cDC1_CLEC9A	Mac_SPP1	1.0650647303488807	1.030092520952056	0.0	0.0	0.03497220939682477		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	25	non_identity_unresolved	Mac_IL1B	Mac_IL1Bint	1.000408389459885	1.000397914698993	1.0	0.7934735938170889	1.0474760891998613e-05		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	26	non_identity_unresolved	Mono_CD14_THBS1	DC_pDC	1.0022787760315643	1.0019999728894284	0.5118415558074331	0.31784286822167873	0.0002788031421359083		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	27	non_identity_unresolved	cDC1_CLEC9A	Mac_SPP1	1.026123856500639	1.0196532218511218	0.009	0.0525	0.006470634649517137		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	28	non_identity_unresolved	cDC2_CD1C	Mono_CD14_THBS1	1.0148677909326043	1.0118448944791447	0.012	0.013000000000000001	0.003022896453459545		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	29	non_identity_unresolved	cDC2_CD33	Mono_TIL	1.000972619898688	1.0008349750059686	1.0	0.6641963006788316	0.0001376448927192797		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	3	identity_ambiguous	Mac_CXCL9	Mac_SPP1	1.40633116919293	1.3934210113336403	0.0	0.0	0.01291015785928984	0.9908199731741004	3	Mac_CXCL9:NES=1.406,q=0; Mac_SPP1:NES=1.393,q=0; cDC2_CD1C:NES=1.333,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.991 > 0.8)
32	30	non_identity_unresolved	Mono_CD14_IL1B	Mac_IL1B	1.0027405648911374	1.0015512557303745	0.04967562557924004	0.3443929564411492	0.0011893091607628747		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	31	non_identity_unresolved	cDC2_CD33	cDC2_CD1C	1.0046486694273498	1.0018216685367682	0.12748245926982996	0.5004162207158996	0.0028270008905815214		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	32	non_identity_unresolved	Mac_SPP1	Mast	1.0001362350097553	1.0000655369985414	1.0	1.0	7.069801121395436e-05		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	4	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.5381584354967437	1.5011265598443704	0.0	0.0	0.037031875652373314	0.975924537552327	5	mregDC_LAMP3:NES=1.538,q=0; cDC2_CD1C:NES=1.501,q=0; Mac_SPP1:NES=1.466,q=0; cDC1_CLEC9A:NES=1.442,q=0; Mac_CXCL9:NES=1.411,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.976 > 0.8)
32	5	identity_supported	Mac_SPP1	Mac_CXCL9	1.3455005147143055	1.260424155454008	0.0	0.0	0.08507635926029744	0.0	1	Mac_SPP1:NES=1.346,q=0	single significant identity (Mac_SPP1); no competitor set
32	6	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2750777339168686	1.2001313947925192	0.0	0.0	0.07494633912434945		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	7	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.4807014758472898	1.3899115520648648	0.0	0.0	0.09078992378242501	0.9386845186127251	4	mregDC_LAMP3:NES=1.481,q=0; cDC2_CD1C:NES=1.390,q=0; cDC1_CLEC9A:NES=1.381,q=0; Mac_SPP1:NES=1.315,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.939 > 0.8)
32	8	non_identity_unresolved	Mast	cDC2_CD1C	1.2126058602012693	1.084213465229391	0.0	0.0005	0.12839239497187815		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
32	9	identity_ambiguous	cDC2_CD1C	Mac_CXCL9	1.9370933841754014	1.9255674777071516	0.0	0.0	0.011525906468249802	0.9940498963228063	8	cDC2_CD1C:NES=1.937,q=0; Mac_CXCL9:NES=1.926,q=0; Mac_SPP1:NES=1.925,q=0; mregDC_LAMP3:NES=1.813,q=0; cDC1_CLEC9A:NES=1.813,q=0; cDC2_CD33:NES=1.502,q=0; Mast:NES=1.388,q=0; Mac_IL1Bint:NES=1.331,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.994 > 0.8)
33	1	identity_ambiguous	cDC2_CD1C	Mac_SPP1	2.4079960912584246	2.2905457088287413	0.0	0.0	0.11745038242968331	0.9512248450667944	7	cDC2_CD1C:NES=2.408,q=0; Mac_SPP1:NES=2.291,q=0; mregDC_LAMP3:NES=2.248,q=0; cDC1_CLEC9A:NES=2.196,q=0; Mac_CXCL9:NES=2.184,q=0; cDC2_CD33:NES=1.816,q=0; Mac_IL1Bint:NES=1.503,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.951 > 0.8)
33	10	non_identity_unresolved	Mast	Mono_CD14_ID1	1.023690119596424	1.0035175198344497	0.0	0.5175	0.020172599761974386		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	11	non_identity_unresolved	cDC1_CLEC9A	cDC2_CD1C	1.0314347646164235	1.0246191396020632	0.0	0.0	0.0068156250143602826		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	12	non_identity_unresolved	cDC2_CD1C	Mono_CD16	1.009155523425252	1.004207921002303	0.059000000000000004	0.1835	0.0049476024229491156		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	13	identity_ambiguous	Mast	Mac_SPP1	1.6101545794009617	1.4413856477123463	0.0	0.0	0.1687689316886154	0.8951846401285249	6	Mast:NES=1.610,q=0; Mac_SPP1:NES=1.441,q=0; mregDC_LAMP3:NES=1.350,q=0; cDC1_CLEC9A:NES=1.339,q=0; cDC2_CD1C:NES=1.317,q=0.0002; Mac_CXCL9:NES=1.311,q=0.000167	6 significant sets, top two near-tied (runner_up_ratio=0.895 > 0.8)
33	14	identity_supported	Mac_SPP1	Mac_IL1B	1.3701690687448962	1.2529418645155104	0.0	0.0	0.11722720422938582	0.0	1	Mac_SPP1:NES=1.370,q=0	single significant identity (Mac_SPP1); no competitor set
33	15	non_identity_unresolved	mregDC_LAMP3	cDC2_CD33	1.0175311792494575	1.0154328833584898	0.0	0.0	0.0020982958909676608		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	16	non_identity_unresolved	cDC1_CLEC9A	mregDC_LAMP3	1.0522374178724965	1.0453008112337772	0.0	0.0	0.0069366066387193115		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
