sample,cluster,ROGUE,n_cells,K,celltype,top_NES
GSM4138160,3,0.9637168406872292,23,5,DC_pDC,1.3392428913948986
GSM4138133,3,0.968913729778171,22,5,DC_pDC,1.3392428913948986
GSM4138149,2,0.8148251830554915,22,5,Mac_CXCL9,1.334929204562302
GSM4138135,5,0.9632808291710414,21,5,Mast,1.2548338661059304
GSM4138110,3,0.9492793865854678,21,5,DC_pDC,1.3392428913948986
GSM4138168,3,0.9011449212070114,20,5,DC_pDC,1.3392428913948986
GSM4138128,3,0.9671572886913488,20,5,DC_pDC,1.3392428913948986
GSM4138115,3,0.9465956413034108,20,5,DC_pDC,1.3392428913948986
GSM4138122,3,0.9671572886913488,20,5,DC_pDC,1.3392428913948986
GSM4138155,5,0.9304048836734372,19,5,Mast,1.2548338661059304
GSM4138147,2,0.8350821125764198,19,5,Mac_CXCL9,1.334929204562302
GSM4138141,4,0.919475788810371,19,5,Mac_IL1B,1.360238756347714
GSM4138153,1,0.9379991373692308,19,5,Mono_CD14_ID1,2.308379126529838
GSM4138131,5,0.9536975701437346,19,5,Mast,1.2548338661059304
GSM4138135,3,0.9478940622923178,18,5,DC_pDC,1.3392428913948986
GSM4138157,4,0.9590931618417232,17,5,Mac_IL1B,1.360238756347714
GSM4138170,2,0.9265051627810674,17,5,Mac_CXCL9,1.334929204562302
GSM4138130,3,0.9655214820192856,17,5,DC_pDC,1.3392428913948986
GSM4138162,3,0.9844611143723536,17,5,DC_pDC,1.3392428913948986
GSM4138157,3,0.9372135155166408,17,5,DC_pDC,1.3392428913948986
GSM4138171,2,0.9325110308439294,17,5,Mac_CXCL9,1.334929204562302
GSM4138163,3,0.9903020421816136,16,5,DC_pDC,1.3392428913948986
GSM4138172,1,0.9122864895259472,16,5,Mono_CD14_ID1,2.308379126529838
GSM4138151,3,0.9660966498243028,15,5,DC_pDC,1.3392428913948986
GSM4138121,3,0.8925741955797982,15,5,DC_pDC,1.3392428913948986
GSM4138172,2,0.9216226218836469,15,5,Mac_CXCL9,1.334929204562302
GSM4138134,3,0.975264804294986,15,5,DC_pDC,1.3392428913948986
GSM4138117,5,0.9843483876594742,15,5,Mast,1.2548338661059304
GSM4138134,1,0.9375265302853202,1213,6,Mono_CD14_ID1,2.326572227758878
GSM4138156,1,0.8907885105089353,916,6,Mono_CD14_ID1,2.326572227758878
GSM4138126,1,0.952463858652414,758,6,Mono_CD14_ID1,2.326572227758878
GSM4138116,1,0.9295774111559684,701,6,Mono_CD14_ID1,2.326572227758878
GSM4138140,1,0.924279096672715,696,6,Mono_CD14_ID1,2.326572227758878
GSM4138142,1,0.8963430520527795,689,6,Mono_CD14_ID1,2.326572227758878
GSM4138132,1,0.9253129939625812,644,6,Mono_CD14_ID1,2.326572227758878
GSM4138136,1,0.900254442022012,641,6,Mono_CD14_ID1,2.326572227758878
GSM4138110,1,0.9176910357409844,627,6,Mono_CD14_ID1,2.326572227758878
GSM4138120,1,0.8412154880437948,606,6,Mono_CD14_ID1,2.326572227758878
GSM4138130,1,0.9188261994959755,584,6,Mono_CD14_ID1,2.326572227758878
GSM4138138,1,0.9005081203057985,575,6,Mono_CD14_ID1,2.326572227758878
GSM4138128,1,0.8920739564076242,541,6,Mono_CD14_ID1,2.326572227758878
GSM4138122,1,0.8920739564076242,541,6,Mono_CD14_ID1,2.326572227758878
GSM4138160,1,0.9057713160853722,485,6,Mono_CD14_ID1,2.326572227758878
GSM4138162,1,0.8952119611573512,482,6,Mono_CD14_ID1,2.326572227758878
GSM4138166,1,0.8733553639505633,465,6,Mono_CD14_ID1,2.326572227758878
GSM4138146,1,0.8769935391240538,460,6,Mono_CD14_ID1,2.326572227758878
GSM4138152,1,0.864931717562704,459,6,Mono_CD14_ID1,2.326572227758878
GSM4138165,1,0.884697729248654,436,6,Mono_CD14_ID1,2.326572227758878
GSM4138163,1,0.9087111349062196,424,6,Mono_CD14_ID1,2.326572227758878
GSM4138123,3,0.6997505089206588,403,6,Mac_CXCL9,1.2887665203921246
GSM4138135,3,0.7255030220470312,359,6,Mac_CXCL9,1.2887665203921246
GSM4138112,1,0.8686253829069468,353,6,Mono_CD14_ID1,2.326572227758878
GSM4138114,1,0.875653955781842,351,6,Mono_CD14_ID1,2.326572227758878
GSM4138154,1,0.8574007021667321,350,6,Mono_CD14_ID1,2.326572227758878
GSM4138125,3,0.6940412412448298,342,6,Mac_CXCL9,1.2887665203921246
GSM4138167,1,0.8846269032403777,339,6,Mono_CD14_ID1,2.326572227758878
GSM4138124,1,0.9370433623226164,339,6,Mono_CD14_ID1,2.326572227758878
GSM4138137,3,0.7610642986333779,312,6,Mac_CXCL9,1.2887665203921246
GSM4138141,1,0.8420981897101265,303,6,Mono_CD14_ID1,2.326572227758878
GSM4138144,1,0.860386966351058,292,6,Mono_CD14_ID1,2.326572227758878
GSM4138118,1,0.888799470513453,290,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,2,0.6872153580625828,282,6,cDC2_CD1C,1.3800473636571902
GSM4138158,1,0.9031539137762704,272,6,Mono_CD14_ID1,2.326572227758878
GSM4138145,1,0.8078480055258521,258,6,Mono_CD14_ID1,2.326572227758878
GSM4138135,4,0.7415361338846229,228,6,Mac_IL1B,1.3552137471930392
GSM4138155,1,0.7729018528830786,193,6,Mono_CD14_ID1,2.326572227758878
GSM4138150,1,0.8977300136312176,189,6,Mono_CD14_ID1,2.326572227758878
GSM4138155,2,0.6135231649211119,186,6,cDC2_CD1C,1.3800473636571902
GSM4138145,2,0.6852276901437294,178,6,cDC2_CD1C,1.3800473636571902
GSM4138148,1,0.8396361876500869,174,6,Mono_CD14_ID1,2.326572227758878
GSM4138141,2,0.6653146890789745,172,6,cDC2_CD1C,1.3800473636571902
GSM4138139,1,0.8322695936017197,166,6,Mono_CD14_ID1,2.326572227758878
GSM4138139,3,0.7178240083794614,164,6,Mac_CXCL9,1.2887665203921246
GSM4138137,4,0.7583955012911198,157,6,Mac_IL1B,1.3552137471930392
GSM4138117,1,0.7699206010773518,157,6,Mono_CD14_ID1,2.326572227758878
GSM4138164,1,0.8498413236837918,155,6,Mono_CD14_ID1,2.326572227758878
GSM4138127,1,0.8469096862308552,155,6,Mono_CD14_ID1,2.326572227758878
GSM4138135,1,0.8922080030478148,151,6,Mono_CD14_ID1,2.326572227758878
GSM4138143,1,0.791749777940189,145,6,Mono_CD14_ID1,2.326572227758878
GSM4138125,1,0.7926385623827041,143,6,Mono_CD14_ID1,2.326572227758878
GSM4138111,2,0.6305955479755814,142,6,cDC2_CD1C,1.3800473636571902
GSM4138155,4,0.6990948181957328,141,6,Mac_IL1B,1.3552137471930392
GSM4138143,2,0.6747180039986032,141,6,cDC2_CD1C,1.3800473636571902
GSM4138123,2,0.5914852210463404,140,6,cDC2_CD1C,1.3800473636571902
GSM4138139,4,0.8047836821678288,138,6,Mac_IL1B,1.3552137471930392
GSM4138161,2,0.5933032236006683,136,6,cDC2_CD1C,1.3800473636571902
GSM4138137,1,0.8581892155229345,135,6,Mono_CD14_ID1,2.326572227758878
GSM4138133,2,0.6718087824686065,134,6,cDC2_CD1C,1.3800473636571902
GSM4138161,1,0.8202304503224958,133,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,1,0.8638174667423824,130,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,3,0.7779272873037748,125,6,Mac_CXCL9,1.2887665203921246
GSM4138127,2,0.6782115426203172,124,6,cDC2_CD1C,1.3800473636571902
GSM4138111,1,0.7922725043933924,120,6,Mono_CD14_ID1,2.326572227758878
GSM4138127,4,0.7829279956890038,111,6,Mac_IL1B,1.3552137471930392
GSM4138155,3,0.6697673891004201,108,6,Mac_CXCL9,1.2887665203921246
GSM4138161,5,0.8499043389997133,105,6,DC_pDC,1.3027596713777
GSM4138131,5,0.913461076178724,104,6,DC_pDC,1.3027596713777
GSM4138137,2,0.7033793230836625,103,6,cDC2_CD1C,1.3800473636571902
GSM4138139,2,0.6893042252697553,102,6,cDC2_CD1C,1.3800473636571902
GSM4138115,2,0.7037638596922671,98,6,cDC2_CD1C,1.3800473636571902
GSM4138129,1,0.8551358128179852,93,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,4,0.7775017258286413,92,6,Mac_IL1B,1.3552137471930392
GSM4138121,4,0.7175202614370213,89,6,Mac_IL1B,1.3552137471930392
GSM4138133,3,0.7602297780830232,89,6,Mac_CXCL9,1.2887665203921246
GSM4138113,1,0.7893964875653687,89,6,Mono_CD14_ID1,2.326572227758878
GSM4138135,2,0.7235013486916619,82,6,cDC2_CD1C,1.3800473636571902
GSM4138129,3,0.7878692430580398,80,6,Mac_CXCL9,1.2887665203921246
GSM4138117,3,0.7466645315410101,78,6,Mac_CXCL9,1.2887665203921246
GSM4138117,2,0.7119516579500762,74,6,cDC2_CD1C,1.3800473636571902
GSM4138141,5,0.8970108608970236,70,6,DC_pDC,1.3027596713777
GSM4138133,1,0.9046292038323622,66,6,Mono_CD14_ID1,2.326572227758878
GSM4138111,5,0.892028348075645,63,6,DC_pDC,1.3027596713777
GSM4138157,2,0.7464388878043602,60,6,cDC2_CD1C,1.3800473636571902
GSM4138139,6,0.954392453358975,59,6,Mast,1.258749988596526
GSM4138141,3,0.7915096479463997,58,6,Mac_CXCL9,1.2887665203921246
GSM4138159,1,0.9129118316654724,53,6,Mono_CD14_ID1,2.326572227758878
GSM4138157,1,0.8621958174913766,51,6,Mono_CD14_ID1,2.326572227758878
GSM4138159,2,0.6665621110657624,50,6,cDC2_CD1C,1.3800473636571902
GSM4138155,5,0.8258696703545934,50,6,DC_pDC,1.3027596713777
GSM4138119,1,0.8365094186793426,49,6,Mono_CD14_ID1,2.326572227758878
GSM4138123,5,0.8975763485769659,48,6,DC_pDC,1.3027596713777
GSM4138121,1,0.8185911418189278,47,6,Mono_CD14_ID1,2.326572227758878
GSM4138161,4,0.8126676849211145,47,6,Mac_IL1B,1.3552137471930392
GSM4138127,3,0.8193040243753855,45,6,Mac_CXCL9,1.2887665203921246
GSM4138143,5,0.8740057886304822,45,6,DC_pDC,1.3027596713777
GSM4138145,5,0.9147704153933428,45,6,DC_pDC,1.3027596713777
GSM4138113,2,0.6778060945410667,40,6,cDC2_CD1C,1.3800473636571902
GSM4138123,4,0.850900669688246,37,6,Mac_IL1B,1.3552137471930392
GSM4138129,2,0.7800504631899394,36,6,cDC2_CD1C,1.3800473636571902
GSM4138121,2,0.7069869913302286,35,6,cDC2_CD1C,1.3800473636571902
GSM4138113,5,0.8770105097170787,34,6,DC_pDC,1.3027596713777
GSM4138145,4,0.8939454252432264,34,6,Mac_IL1B,1.3552137471930392
GSM4138147,5,0.8800969637734649,31,6,DC_pDC,1.3027596713777
GSM4138123,1,0.8966145867631425,31,6,Mono_CD14_ID1,2.326572227758878
GSM4138143,6,0.9499099441330964,31,6,Mast,1.258749988596526
GSM4138115,1,0.9324939386831456,30,6,Mono_CD14_ID1,2.326572227758878
GSM4138111,6,0.8559705668702753,29,6,Mast,1.258749988596526
GSM4138143,3,0.7919368554148102,29,6,Mac_CXCL9,1.2887665203921246
GSM4138129,4,0.8402327196688483,29,6,Mac_IL1B,1.3552137471930392
GSM4138119,2,0.6960652470966633,28,6,cDC2_CD1C,1.3800473636571902
GSM4138127,5,0.9284696614344656,27,6,DC_pDC,1.3027596713777
GSM4138153,2,0.7969146261347599,27,6,cDC2_CD1C,1.3800473636571902
GSM4138129,5,0.9522192501682016,25,6,DC_pDC,1.3027596713777
GSM4138119,3,0.7313143491943788,25,6,Mac_CXCL9,1.2887665203921246
GSM4138112,5,0.9480145225252716,25,6,DC_pDC,1.3027596713777
GSM4138125,2,0.8534971077858069,24,6,cDC2_CD1C,1.3800473636571902
GSM4138157,3,0.9408619535529938,23,6,Mac_CXCL9,1.2887665203921246
GSM4138139,5,0.9333160959033334,22,6,DC_pDC,1.3027596713777
GSM4138160,5,0.9618161262174572,22,6,DC_pDC,1.3027596713777
GSM4138135,6,0.9632808291710414,21,6,Mast,1.258749988596526
GSM4138171,2,0.9141770879811688,21,6,cDC2_CD1C,1.3800473636571902
GSM4138122,5,0.9671572886913488,20,6,DC_pDC,1.3027596713777
GSM4138153,1,0.9182033351065608,20,6,Mono_CD14_ID1,2.326572227758878
GSM4138133,5,0.9722280129792088,20,6,DC_pDC,1.3027596713777
GSM4138159,3,0.8786936317098702,20,6,Mac_CXCL9,1.2887665203921246
GSM4138110,5,0.9515832936947742,20,6,DC_pDC,1.3027596713777
GSM4138128,5,0.9671572886913488,20,6,DC_pDC,1.3027596713777
GSM4138111,3,0.862317911256509,20,6,Mac_CXCL9,1.2887665203921246
GSM4138168,5,0.9011449212070114,20,6,DC_pDC,1.3027596713777
GSM4138141,4,0.919475788810371,19,6,Mac_IL1B,1.3552137471930392
GSM4138155,6,0.9304048836734372,19,6,Mast,1.258749988596526
GSM4138131,6,0.9536975701437346,19,6,Mast,1.258749988596526
GSM4138115,5,0.919203001648519,18,6,DC_pDC,1.3027596713777
GSM4138135,5,0.9370978128138574,18,6,DC_pDC,1.3027596713777
GSM4138145,3,0.9408731729591974,17,6,Mac_CXCL9,1.2887665203921246
GSM4138157,4,0.9445828450306212,17,6,Mac_IL1B,1.3552137471930392
GSM4138162,5,0.9844611143723536,17,6,DC_pDC,1.3027596713777
GSM4138130,5,0.9655214820192856,17,6,DC_pDC,1.3027596713777
GSM4138149,2,0.8919612725645399,16,6,cDC2_CD1C,1.3800473636571902
GSM4138121,3,0.9157183647459424,16,6,Mac_CXCL9,1.2887665203921246
GSM4138170,2,0.9409297615712336,16,6,cDC2_CD1C,1.3800473636571902
GSM4138163,5,0.9903020421816136,16,6,DC_pDC,1.3027596713777
GSM4138157,5,0.9528870226328386,16,6,DC_pDC,1.3027596713777
GSM4138117,6,0.9843483876594742,15,6,Mast,1.258749988596526
GSM4138134,5,0.975264804294986,15,6,DC_pDC,1.3027596713777
GSM4138151,5,0.9660966498243028,15,6,DC_pDC,1.3027596713777
GSM4138134,1,0.9375265302853202,1213,7,Mono_CD14_ID1,2.301713502236851
GSM4138156,1,0.8962845623652773,912,7,Mono_CD14_ID1,2.301713502236851
GSM4138126,1,0.9524984459421776,757,7,Mono_CD14_ID1,2.301713502236851
GSM4138116,1,0.9295774111559684,701,7,Mono_CD14_ID1,2.301713502236851
GSM4138140,1,0.9257737344992634,692,7,Mono_CD14_ID1,2.301713502236851
GSM4138142,1,0.9002363493779278,686,7,Mono_CD14_ID1,2.301713502236851
GSM4138132,1,0.929738289755978,642,7,Mono_CD14_ID1,2.301713502236851
GSM4138136,1,0.9112063847134528,634,7,Mono_CD14_ID1,2.301713502236851
GSM4138110,1,0.918949879088445,625,7,Mono_CD14_ID1,2.301713502236851
GSM4138120,1,0.8622278369830793,591,7,Mono_CD14_ID1,2.301713502236851
GSM4138130,1,0.9188261994959755,584,7,Mono_CD14_ID1,2.301713502236851
GSM4138138,1,0.9054728130863178,573,7,Mono_CD14_ID1,2.301713502236851
GSM4138128,1,0.903928028039257,535,7,Mono_CD14_ID1,2.301713502236851
GSM4138122,1,0.903928028039257,535,7,Mono_CD14_ID1,2.301713502236851
GSM4138160,1,0.92364123513606,481,7,Mono_CD14_ID1,2.301713502236851
GSM4138162,1,0.9145018391035544,467,7,Mono_CD14_ID1,2.301713502236851
GSM4138166,1,0.8848076657610547,458,7,Mono_CD14_ID1,2.301713502236851
GSM4138146,1,0.8913312494576806,455,7,Mono_CD14_ID1,2.301713502236851
GSM4138152,1,0.8904055571403878,447,7,Mono_CD14_ID1,2.301713502236851
GSM4138165,1,0.8949539722707532,433,7,Mono_CD14_ID1,2.301713502236851
GSM4138123,3,0.694137774916099,419,7,Mac_CXCL9,1.2695971670802024
GSM4138163,1,0.9220566445695576,415,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,3,0.7257495198855404,357,7,Mac_CXCL9,1.2695971670802024
GSM4138112,1,0.8784565288273578,349,7,Mono_CD14_ID1,2.301713502236851
GSM4138154,1,0.870017801971714,346,7,Mono_CD14_ID1,2.301713502236851
GSM4138114,1,0.8903658515412376,345,7,Mono_CD14_ID1,2.301713502236851
GSM4138125,3,0.6941104229368873,339,7,Mac_CXCL9,1.2695971670802024
GSM4138124,1,0.9370433623226164,339,7,Mono_CD14_ID1,2.301713502236851
GSM4138167,1,0.8935792123325513,336,7,Mono_CD14_ID1,2.301713502236851
GSM4138137,3,0.7718618276150674,305,7,Mac_CXCL9,1.2695971670802024
GSM4138141,1,0.854770921929038,295,7,Mono_CD14_ID1,2.301713502236851
GSM4138118,1,0.9025207988684304,288,7,Mono_CD14_ID1,2.301713502236851
GSM4138144,1,0.8892252132518056,278,7,Mono_CD14_ID1,2.301713502236851
GSM4138158,1,0.9196855226314224,268,7,Mono_CD14_ID1,2.301713502236851
GSM4138145,1,0.8297312552595549,231,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,5,0.7385519769302437,229,7,Mac_IL1B,1.3486822725042538
GSM4138131,4,0.678031220438122,191,7,mregDC_LAMP3,1.375038109615292
GSM4138150,1,0.8997570528556955,188,7,Mono_CD14_ID1,2.301713502236851
GSM4138155,1,0.7912713572126411,182,7,Mono_CD14_ID1,2.301713502236851
GSM4138145,2,0.7015004147476431,180,7,cDC2_CD1C,1.35868033717826
GSM4138148,1,0.8521061316511702,169,7,Mono_CD14_ID1,2.301713502236851
GSM4138155,2,0.6422884917266591,169,7,cDC2_CD1C,1.35868033717826
GSM4138137,5,0.755993399760269,169,7,Mac_IL1B,1.3486822725042538
GSM4138139,3,0.717974360354434,164,7,Mac_CXCL9,1.2695971670802024
GSM4138139,1,0.8465946675491668,163,7,Mono_CD14_ID1,2.301713502236851
GSM4138117,1,0.7676244973107385,158,7,Mono_CD14_ID1,2.301713502236851
GSM4138127,1,0.8427202949892902,153,7,Mono_CD14_ID1,2.301713502236851
GSM4138164,1,0.8740532525534911,149,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,1,0.8946750254345798,149,7,Mono_CD14_ID1,2.301713502236851
GSM4138155,5,0.6908883280863721,142,7,Mac_IL1B,1.3486822725042538
GSM4138139,5,0.8042344849273926,140,7,Mac_IL1B,1.3486822725042538
GSM4138137,1,0.8604910749276807,137,7,Mono_CD14_ID1,2.301713502236851
GSM4138131,1,0.8579134262140945,136,7,Mono_CD14_ID1,2.301713502236851
GSM4138143,1,0.8084910478213039,135,7,Mono_CD14_ID1,2.301713502236851
GSM4138131,3,0.7694514522181881,135,7,Mac_CXCL9,1.2695971670802024
GSM4138125,1,0.8248852350191238,133,7,Mono_CD14_ID1,2.301713502236851
GSM4138161,1,0.8384958374182754,126,7,Mono_CD14_ID1,2.301713502236851
GSM4138111,1,0.7798064592491715,125,7,Mono_CD14_ID1,2.301713502236851
GSM4138127,5,0.7751105703555827,111,7,Mac_IL1B,1.3486822725042538
GSM4138127,4,0.6970087580508588,109,7,mregDC_LAMP3,1.375038109615292
GSM4138131,6,0.880324371028394,108,7,DC_pDC,1.2885522395376363
GSM4138161,6,0.8292133355754832,107,7,DC_pDC,1.2885522395376363
GSM4138131,5,0.7633619992388287,101,7,Mac_IL1B,1.3486822725042538
GSM4138143,2,0.7122232770200859,99,7,cDC2_CD1C,1.35868033717826
GSM4138155,3,0.6775524952673037,98,7,Mac_CXCL9,1.2695971670802024
GSM4138141,2,0.7170883189454116,95,7,cDC2_CD1C,1.35868033717826
GSM4138161,2,0.6487782330650107,94,7,cDC2_CD1C,1.35868033717826
GSM4138129,1,0.8686218023032786,91,7,Mono_CD14_ID1,2.301713502236851
GSM4138121,5,0.7101454684010854,90,7,Mac_IL1B,1.3486822725042538
GSM4138133,3,0.7621511401062324,87,7,Mac_CXCL9,1.2695971670802024
GSM4138113,1,0.8004867154603259,86,7,Mono_CD14_ID1,2.301713502236851
GSM4138141,4,0.6732221758302818,81,7,mregDC_LAMP3,1.375038109615292
GSM4138123,4,0.6115792479475911,79,7,mregDC_LAMP3,1.375038109615292
GSM4138117,3,0.7425364318831319,79,7,Mac_CXCL9,1.2695971670802024
GSM4138133,4,0.6775375486633571,78,7,mregDC_LAMP3,1.375038109615292
GSM4138129,3,0.7949800254891609,78,7,Mac_CXCL9,1.2695971670802024
GSM4138115,2,0.7468558305725044,75,7,cDC2_CD1C,1.35868033717826
GSM4138111,4,0.6138377990224945,72,7,mregDC_LAMP3,1.375038109615292
GSM4138141,6,0.8882469191880943,72,7,DC_pDC,1.2885522395376363
GSM4138133,2,0.7680190121702948,67,7,cDC2_CD1C,1.35868033717826
GSM4138137,4,0.7394054883027255,65,7,mregDC_LAMP3,1.375038109615292
GSM4138111,2,0.7295378128309947,65,7,cDC2_CD1C,1.35868033717826
GSM4138111,6,0.8934359830003882,64,7,DC_pDC,1.2885522395376363
GSM4138131,2,0.7918328731147717,62,7,cDC2_CD1C,1.35868033717826
GSM4138139,7,0.954392453358975,59,7,Mast,1.254467271565297
GSM4138143,4,0.7718475034697743,58,7,mregDC_LAMP3,1.375038109615292
GSM4138141,3,0.8008759027399072,57,7,Mac_CXCL9,1.2695971670802024
GSM4138133,1,0.9119652835670318,57,7,Mono_CD14_ID1,2.301713502236851
GSM4138159,1,0.9129118316654724,53,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,4,0.7668044443574016,52,7,mregDC_LAMP3,1.375038109615292
GSM4138139,2,0.8293473023572313,52,7,cDC2_CD1C,1.35868033717826
GSM4138155,6,0.8268653204988696,51,7,DC_pDC,1.2885522395376363
GSM4138117,4,0.727470795884557,51,7,mregDC_LAMP3,1.375038109615292
GSM4138161,5,0.8114694224079796,51,7,Mac_IL1B,1.3486822725042538
GSM4138139,4,0.7227440881705949,51,7,mregDC_LAMP3,1.375038109615292
GSM4138157,1,0.9252692676531036,50,7,Mono_CD14_ID1,2.301713502236851
GSM4138123,6,0.8975763485769659,48,7,DC_pDC,1.2885522395376363
GSM4138157,2,0.7510966897045889,48,7,cDC2_CD1C,1.35868033717826
GSM4138119,1,0.8474649594020736,48,7,Mono_CD14_ID1,2.301713502236851
GSM4138121,1,0.8474225109020267,45,7,Mono_CD14_ID1,2.301713502236851
GSM4138143,6,0.8740057886304822,45,7,DC_pDC,1.2885522395376363
GSM4138145,6,0.9147704153933428,45,7,DC_pDC,1.2885522395376363
GSM4138159,2,0.7157781662283377,45,7,cDC2_CD1C,1.35868033717826
GSM4138123,2,0.6455763359388609,44,7,cDC2_CD1C,1.35868033717826
GSM4138161,4,0.6936451199016369,43,7,mregDC_LAMP3,1.375038109615292
GSM4138127,3,0.8306439812081183,42,7,Mac_CXCL9,1.2695971670802024
GSM4138123,5,0.8511177229852427,38,7,Mac_IL1B,1.3486822725042538
GSM4138155,4,0.7382150634918325,36,7,mregDC_LAMP3,1.375038109615292
GSM4138113,6,0.8770105097170787,34,7,DC_pDC,1.2885522395376363
GSM4138145,5,0.8945708836404935,33,7,Mac_IL1B,1.3486822725042538
GSM4138135,2,0.8117881631097088,32,7,cDC2_CD1C,1.35868033717826
GSM4138143,7,0.9499099441330964,31,7,Mast,1.254467271565297
GSM4138115,1,0.9351809819060564,31,7,Mono_CD14_ID1,2.301713502236851
GSM4138123,1,0.9241570477862304,31,7,Mono_CD14_ID1,2.301713502236851
GSM4138129,5,0.8402974891780033,31,7,Mac_IL1B,1.3486822725042538
GSM4138147,6,0.8800969637734649,31,7,DC_pDC,1.2885522395376363
GSM4138137,2,0.7731409923884223,31,7,cDC2_CD1C,1.35868033717826
GSM4138111,7,0.8570514282209254,28,7,Mast,1.254467271565297
GSM4138127,6,0.9313771396418056,28,7,DC_pDC,1.2885522395376363
GSM4138113,2,0.7634640347091893,28,7,cDC2_CD1C,1.35868033717826
GSM4138119,2,0.6745901993086518,27,7,cDC2_CD1C,1.35868033717826
GSM4138145,4,0.8103893003224396,27,7,mregDC_LAMP3,1.375038109615292
GSM4138125,2,0.8040225941999046,25,7,cDC2_CD1C,1.35868033717826
GSM4138112,6,0.9480145225252716,25,7,DC_pDC,1.2885522395376363
GSM4138129,6,0.9522192501682016,25,7,DC_pDC,1.2885522395376363
GSM4138119,3,0.7414524518292901,24,7,Mac_CXCL9,1.2695971670802024
GSM4138153,2,0.8065777533427834,24,7,cDC2_CD1C,1.35868033717826
GSM4138115,4,0.8812050492925558,23,7,mregDC_LAMP3,1.375038109615292
GSM4138143,3,0.8822325366727419,23,7,Mac_CXCL9,1.2695971670802024
GSM4138139,6,0.9333160959033334,22,7,DC_pDC,1.2885522395376363
GSM4138141,5,0.9141729736401032,22,7,Mac_IL1B,1.3486822725042538
GSM4138129,2,0.8409483270850885,22,7,cDC2_CD1C,1.35868033717826
GSM4138160,6,0.9618161262174572,22,7,DC_pDC,1.2885522395376363
GSM4138117,2,0.9238931255839048,21,7,cDC2_CD1C,1.35868033717826
GSM4138111,3,0.8521959238823552,21,7,Mac_CXCL9,1.2695971670802024
GSM4138135,7,0.9632808291710414,21,7,Mast,1.254467271565297
GSM4138157,5,0.9112295201959008,20,7,Mac_IL1B,1.3486822725042538
GSM4138144,2,0.937086611484638,20,7,cDC2_CD1C,1.35868033717826
GSM4138133,6,0.9722280129792088,20,7,DC_pDC,1.2885522395376363
GSM4138122,6,0.9671572886913488,20,7,DC_pDC,1.2885522395376363
GSM4138168,6,0.9011449212070114,20,7,DC_pDC,1.2885522395376363
GSM4138110,6,0.9515832936947742,20,7,DC_pDC,1.2885522395376363
GSM4138128,6,0.9671572886913488,20,7,DC_pDC,1.2885522395376363
GSM4138121,2,0.8059444281923029,19,7,cDC2_CD1C,1.35868033717826
GSM4138135,6,0.9277395526018996,19,7,DC_pDC,1.2885522395376363
GSM4138127,2,0.9470502276078128,19,7,cDC2_CD1C,1.35868033717826
GSM4138157,3,0.9228938058114718,19,7,Mac_CXCL9,1.2695971670802024
GSM4138155,7,0.9304048836734372,19,7,Mast,1.254467271565297
GSM4138115,6,0.9225313235859188,19,7,DC_pDC,1.2885522395376363
GSM4138131,7,0.9536975701437346,19,7,Mast,1.254467271565297
GSM4138153,1,0.8925676110311169,19,7,Mono_CD14_ID1,2.301713502236851
GSM4138162,2,0.9629668472436136,18,7,cDC2_CD1C,1.35868033717826
GSM4138120,2,0.9252430382036522,18,7,cDC2_CD1C,1.35868033717826
GSM4138171,2,0.91325331721818,18,7,cDC2_CD1C,1.35868033717826
GSM4138159,3,0.8696411088406966,18,7,Mac_CXCL9,1.2695971670802024
GSM4138172,2,0.876801661908376,18,7,cDC2_CD1C,1.35868033717826
GSM4138162,6,0.9844611143723536,17,7,DC_pDC,1.2885522395376363
