NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE		21	-0.6666199	-1.5093095	0.011148272	0.120286204	1.0	1051	tags=62%, list=21%, signal=78%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		60	-0.58660084	-1.509144	0.0021344717	0.119359344	1.0	619	tags=33%, list=12%, signal=38%	
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS		22	-0.64493215	-1.508641	0.009019165	0.11904771	1.0	1051	tags=59%, list=21%, signal=74%	
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		26	-0.64262855	-1.5082155	0.007821229	0.11874992	1.0	674	tags=46%, list=13%, signal=53%	
GOBP_VACUOLAR_LOCALIZATION	GOBP_VACUOLAR_LOCALIZATION		35	-0.6227743	-1.5073656	0.004454343	0.119119115	1.0	688	tags=34%, list=14%, signal=39%	
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		114	-0.5442386	-1.5070134	0.0010384216	0.11868832	1.0	769	tags=24%, list=15%, signal=27%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		18	-0.6801475	-1.5067537	0.012687428	0.117982216	1.0	574	tags=28%, list=11%, signal=31%	
GOBP_REGULATED_EXOCYTOSIS	GOBP_REGULATED_EXOCYTOSIS		97	-0.5475262	-1.504956	0.0020920502	0.11999482	1.0	745	tags=27%, list=15%, signal=31%	
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION		17	-0.69349104	-1.5044996	0.013714286	0.119711496	1.0	407	tags=29%, list=8%, signal=32%	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		23	-0.6482629	-1.5044008	0.013651877	0.11879382	1.0	1084	tags=57%, list=22%, signal=72%	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		33	-0.6269802	-1.5042977	0.006666667	0.11793609	1.0	856	tags=42%, list=17%, signal=51%	
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	GOBP_RESPONSE_TO_TYPE_II_INTERFERON		65	-0.5693715	-1.5020573	0.006289308	0.12102112	1.0	947	tags=37%, list=19%, signal=45%	
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION		263	-0.51554745	-1.5016792	0.0	0.120530665	1.0	1310	tags=47%, list=26%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		72	-0.5667855	-1.5013721	0.0031813362	0.12006651	1.0	825	tags=47%, list=17%, signal=56%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		20	-0.6645119	-1.4987156	0.00922722	0.12386267	1.0	1294	tags=60%, list=26%, signal=81%	
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		110	-0.54253507	-1.4986949	0.001039501	0.12288032	1.0	881	tags=45%, list=18%, signal=53%	
GOBP_REGULATION_OF_T_CELL_MIGRATION	GOBP_REGULATION_OF_T_CELL_MIGRATION		31	-0.62535524	-1.49827	0.004484305	0.12275112	1.0	1031	tags=48%, list=21%, signal=61%	
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY		50	-0.58579534	-1.4981551	0.0032432433	0.121885754	1.0	1587	tags=62%, list=32%, signal=90%	
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		67	-0.56982094	-1.4953142	0.0042689433	0.12605004	1.0	745	tags=34%, list=15%, signal=40%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		345	-0.50753576	-1.4951904	0.0	0.12517995	1.0	1054	tags=40%, list=21%, signal=48%	
GOBP_GRANULOCYTE_ACTIVATION	GOBP_GRANULOCYTE_ACTIVATION		36	-0.61239636	-1.4942673	0.006644518	0.12599875	1.0	929	tags=42%, list=19%, signal=51%	
GOBP_TYPE_I_INTERFERON_PRODUCTION	GOBP_TYPE_I_INTERFERON_PRODUCTION		39	-0.6057949	-1.4933813	0.0076923077	0.12652144	1.0	1510	tags=64%, list=30%, signal=91%	
GOBP_CELL_CELL_RECOGNITION	GOBP_CELL_CELL_RECOGNITION		22	-0.6544024	-1.4931033	0.011454754	0.12605044	1.0	602	tags=32%, list=12%, signal=36%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		54	-0.57803446	-1.4919432	0.0054644807	0.12711027	1.0	839	tags=28%, list=17%, signal=33%	
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		39	-0.60229105	-1.4914016	0.005611672	0.12707362	1.0	681	tags=38%, list=14%, signal=44%	
GOBP_REGULATION_OF_CELL_SHAPE	GOBP_REGULATION_OF_CELL_SHAPE		65	-0.5656976	-1.49098	0.004259851	0.12695138	1.0	1084	tags=37%, list=22%, signal=47%	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION		276	-0.51088625	-1.4895295	0.0	0.12851141	1.0	1071	tags=44%, list=21%, signal=53%	
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION		27	-0.62977386	-1.4882058	0.021205356	0.1299583	1.0	856	tags=44%, list=17%, signal=53%	
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION		25	-0.63684684	-1.4867402	0.013377926	0.13160059	1.0	839	tags=36%, list=17%, signal=43%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		204	-0.5194831	-1.4857401	0.0	0.13256465	1.0	1051	tags=45%, list=21%, signal=55%	
GOBP_PHAGOCYTOSIS	GOBP_PHAGOCYTOSIS		114	-0.54220825	-1.4852768	0.0010384216	0.13239028	1.0	1128	tags=39%, list=23%, signal=50%	
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_ALPHA_BETA_T_CELL_ACTIVATION		119	-0.5351272	-1.4830514	0.0	0.1357148	1.0	1060	tags=53%, list=21%, signal=66%	
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS		139	-0.5254542	-1.4825468	0.0	0.13563104	1.0	1017	tags=37%, list=20%, signal=45%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION		44	-0.5969302	-1.4825375	0.0010869565	0.1346411	1.0	1068	tags=48%, list=21%, signal=60%	
GOBP_DNA_RECOMBINATION	GOBP_DNA_RECOMBINATION		58	-0.573737	-1.4810665	0.0032537961	0.13659139	1.0	1516	tags=67%, list=30%, signal=95%	
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		31	-0.60810673	-1.4803821	0.007954545	0.13691345	1.0	1388	tags=52%, list=28%, signal=71%	
GOBP_THYMIC_T_CELL_SELECTION	GOBP_THYMIC_T_CELL_SELECTION		18	-0.6744557	-1.4802322	0.018058691	0.13615794	1.0	713	tags=50%, list=14%, signal=58%	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		67	-0.56380457	-1.4799174	0.0021119325	0.1357323	1.0	844	tags=31%, list=17%, signal=37%	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE		132	-0.52629477	-1.4783485	0.0	0.13776757	1.0	1088	tags=36%, list=22%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		17	-0.6764573	-1.4782077	0.018120045	0.13706328	1.0	590	tags=35%, list=12%, signal=40%	
GOBP_SEQUESTERING_OF_CALCIUM_ION	GOBP_SEQUESTERING_OF_CALCIUM_ION		70	-0.56019425	-1.4781353	0.0021459227	0.1362369	1.0	610	tags=29%, list=12%, signal=32%	
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE		15	-0.6782883	-1.4748081	0.02173913	0.14217414	1.0	394	tags=33%, list=8%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION		44	-0.59330064	-1.4743987	0.006637168	0.14210612	1.0	1392	tags=48%, list=28%, signal=66%	
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	GOBP_MYELOID_LEUKOCYTE_ACTIVATION		153	-0.5232495	-1.4735388	0.0	0.14270037	1.0	1006	tags=35%, list=20%, signal=43%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		24	-0.6432517	-1.4716562	0.011389522	0.1457643	1.0	658	tags=42%, list=13%, signal=48%	
GOBP_TORC1_SIGNALING	GOBP_TORC1_SIGNALING		16	-0.67552173	-1.4715303	0.025930101	0.14503524	1.0	763	tags=44%, list=15%, signal=51%	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		17	-0.6778711	-1.4706109	0.017026106	0.14596483	1.0	752	tags=53%, list=15%, signal=62%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		23	-0.6347339	-1.4703503	0.023755657	0.1455354	1.0	691	tags=39%, list=14%, signal=45%	
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		118	-0.5302581	-1.469107	0.0010266941	0.14723283	1.0	713	tags=45%, list=14%, signal=51%	
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT		17	-0.6729427	-1.4683467	0.01918736	0.14788792	1.0	946	tags=65%, list=19%, signal=80%	
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS		21	-0.6609599	-1.4683439	0.013392857	0.14692782	1.0	323	tags=24%, list=6%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		31	-0.6143955	-1.4661766	0.017857144	0.15028852	1.0	731	tags=23%, list=15%, signal=26%	
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY		68	-0.5560915	-1.4652334	0.003218884	0.1513663	1.0	1323	tags=50%, list=26%, signal=67%	
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION		19	-0.6557548	-1.4648851	0.025374856	0.15108417	1.0	619	tags=37%, list=12%, signal=42%	
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY		254	-0.50280005	-1.4628259	0.0	0.15472253	1.0	1130	tags=33%, list=23%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY		17	-0.664654	-1.4624832	0.023148147	0.1544418	1.0	1051	tags=59%, list=21%, signal=74%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		33	-0.60023654	-1.4587268	0.01814059	0.1611435	1.0	1034	tags=42%, list=21%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		26	-0.62650436	-1.4584733	0.022421524	0.16067198	1.0	1263	tags=54%, list=25%, signal=72%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		69	-0.55297595	-1.4581358	0.004278075	0.16042838	1.0	1213	tags=49%, list=24%, signal=64%	
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		48	-0.5747131	-1.456709	0.0076419213	0.1623912	1.0	856	tags=33%, list=17%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION		42	-0.5853444	-1.455714	0.010857764	0.16347039	1.0	750	tags=52%, list=15%, signal=61%	
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT		28	-0.61203986	-1.4550965	0.012514221	0.1637594	1.0	911	tags=39%, list=18%, signal=48%	
GOBP_DNA_DAMAGE_RESPONSE	GOBP_DNA_DAMAGE_RESPONSE		153	-0.5086251	-1.4548056	0.0	0.16344795	1.0	1681	tags=61%, list=34%, signal=89%	
GOBP_LEUKOCYTE_DIFFERENTIATION	GOBP_LEUKOCYTE_DIFFERENTIATION		320	-0.49910566	-1.45415	0.0	0.16390161	1.0	1130	tags=42%, list=23%, signal=51%	
GOBP_T_CELL_MIGRATION	GOBP_T_CELL_MIGRATION		48	-0.57243544	-1.451721	0.0066592675	0.16807903	1.0	1031	tags=48%, list=21%, signal=60%	
GOBP_PHAGOCYTOSIS_ENGULFMENT	GOBP_PHAGOCYTOSIS_ENGULFMENT		28	-0.6060939	-1.4507322	0.021348314	0.16917647	1.0	994	tags=46%, list=20%, signal=58%	
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION		106	-0.5207684	-1.4481488	0.0020703934	0.17399812	1.0	2164	tags=83%, list=43%, signal=143%	
GOBP_NEUROINFLAMMATORY_RESPONSE	GOBP_NEUROINFLAMMATORY_RESPONSE		49	-0.5691716	-1.4478889	0.009966778	0.17359486	1.0	1182	tags=43%, list=24%, signal=56%	
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY		19	-0.6530291	-1.4470205	0.018244013	0.17450613	1.0	565	tags=37%, list=11%, signal=41%	
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING		16	-0.6613068	-1.446699	0.021714285	0.17423265	1.0	726	tags=44%, list=15%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION		113	-0.51961315	-1.4465188	0.0020703934	0.17362785	1.0	1310	tags=48%, list=26%, signal=63%	
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE		32	-0.59948933	-1.4464835	0.017957352	0.17266428	1.0	732	tags=44%, list=15%, signal=51%	
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY		33	-0.6098285	-1.4459507	0.01664817	0.1728205	1.0	1167	tags=58%, list=23%, signal=75%	
GOBP_FILOPODIUM_ASSEMBLY	GOBP_FILOPODIUM_ASSEMBLY		33	-0.59733063	-1.4458057	0.01803833	0.1721326	1.0	1254	tags=55%, list=25%, signal=72%	
GOBP_LEUKOCYTE_MIGRATION	GOBP_LEUKOCYTE_MIGRATION		234	-0.4986502	-1.4441195	0.0	0.17494714	1.0	997	tags=30%, list=20%, signal=36%	
GOBP_ENDOCYTOSIS	GOBP_ENDOCYTOSIS		293	-0.4951781	-1.4438524	0.0	0.17453448	1.0	812	tags=26%, list=16%, signal=30%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		103	-0.5236602	-1.4436002	0.004158004	0.17411514	1.0	1263	tags=42%, list=25%, signal=55%	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		136	-0.51380765	-1.4426346	0.0	0.1751049	1.0	1485	tags=44%, list=30%, signal=61%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		104	-0.5205733	-1.441556	0.0031185031	0.1764348	1.0	1026	tags=37%, list=21%, signal=45%	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE		197	-0.5008113	-1.4413769	0.0	0.17594609	1.0	1218	tags=36%, list=24%, signal=45%	
GOBP_DENDRITIC_CELL_CHEMOTAXIS	GOBP_DENDRITIC_CELL_CHEMOTAXIS		20	-0.6417811	-1.4396732	0.01845444	0.17916632	1.0	1338	tags=60%, list=27%, signal=82%	
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	GOBP_IMMUNE_SYSTEM_DEVELOPMENT		85	-0.5317981	-1.4392606	0.001039501	0.17916583	1.0	1516	tags=53%, list=30%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		80	-0.5328714	-1.4392494	0.008519702	0.17823496	1.0	745	tags=31%, list=15%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		36	-0.58870447	-1.4390624	0.02310231	0.17765658	1.0	921	tags=42%, list=18%, signal=51%	
GOBP_CALCIUM_MEDIATED_SIGNALING	GOBP_CALCIUM_MEDIATED_SIGNALING		127	-0.5181076	-1.4381995	0.0010330578	0.17880754	1.0	665	tags=21%, list=13%, signal=24%	
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		82	-0.52934355	-1.4357847	0.007352941	0.1833435	1.0	997	tags=29%, list=20%, signal=36%	
GOBP_VESICLE_MEDIATED_TRANSPORT	GOBP_VESICLE_MEDIATED_TRANSPORT		495	-0.48612532	-1.4355528	0.0	0.18289474	1.0	750	tags=24%, list=15%, signal=26%	
GOBP_EXOCYTOSIS	GOBP_EXOCYTOSIS		141	-0.5131035	-1.433474	0.00101833	0.18654455	1.0	856	tags=28%, list=17%, signal=32%	
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		19	-0.63967687	-1.4316936	0.028538812	0.18964775	1.0	501	tags=26%, list=10%, signal=29%	
GOBP_GLIAL_CELL_ACTIVATION	GOBP_GLIAL_CELL_ACTIVATION		36	-0.57420313	-1.4313595	0.030786773	0.18945296	1.0	1182	tags=44%, list=24%, signal=58%	
GOBP_REGULATION_OF_GTPASE_ACTIVITY	GOBP_REGULATION_OF_GTPASE_ACTIVITY		57	-0.5565801	-1.4309486	0.010559662	0.1894306	1.0	688	tags=32%, list=14%, signal=36%	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION		142	-0.50475216	-1.4280664	0.001017294	0.19519904	1.0	1213	tags=35%, list=24%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		61	-0.55062497	-1.4268614	0.0096982755	0.19712286	1.0	830	tags=26%, list=17%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		77	-0.53132397	-1.4259535	0.011591149	0.19835626	1.0	1407	tags=45%, list=28%, signal=62%	
GOBP_RUFFLE_ORGANIZATION	GOBP_RUFFLE_ORGANIZATION		24	-0.6114202	-1.4253174	0.039325844	0.19884327	1.0	1263	tags=54%, list=25%, signal=72%	
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		21	-0.63470346	-1.4247259	0.030646993	0.19920088	1.0	658	tags=43%, list=13%, signal=49%	
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY		56	-0.5527175	-1.4245585	0.010964912	0.19862998	1.0	396	tags=45%, list=8%, signal=48%	
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION		70	-0.53540605	-1.423936	0.00972973	0.19905472	1.0	586	tags=29%, list=12%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS		38	-0.5785466	-1.423727	0.026431719	0.19854474	1.0	1302	tags=45%, list=26%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS		16	-0.65185165	-1.4234955	0.038812786	0.19817287	1.0	856	tags=50%, list=17%, signal=60%	
GOBP_GOLGI_VESICLE_TRANSPORT	GOBP_GOLGI_VESICLE_TRANSPORT		30	-0.5974884	-1.4232184	0.027808676	0.19787724	1.0	946	tags=50%, list=19%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		267	-0.48903948	-1.4227792	0.0	0.19789313	1.0	1128	tags=36%, list=23%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS		100	-0.5145894	-1.4215348	0.0052029137	0.19994763	1.0	825	tags=41%, list=17%, signal=48%	
GOBP_MATURE_B_CELL_DIFFERENTIATION	GOBP_MATURE_B_CELL_DIFFERENTIATION		24	-0.6235979	-1.4212463	0.025056947	0.19980344	1.0	746	tags=71%, list=15%, signal=83%	
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS		43	-0.56601936	-1.4209472	0.022653721	0.19959745	1.0	1042	tags=37%, list=21%, signal=47%	
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION		149	-0.50183225	-1.4204588	0.0010266941	0.19996747	1.0	1504	tags=45%, list=30%, signal=62%	
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		48	-0.56059706	-1.4200466	0.016375545	0.2000724	1.0	658	tags=31%, list=13%, signal=36%	
GOBP_PEPTIDYL_TYROSINE_MODIFICATION	GOBP_PEPTIDYL_TYROSINE_MODIFICATION		76	-0.5350643	-1.419164	0.008547009	0.20126176	1.0	1303	tags=39%, list=26%, signal=53%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		76	-0.5309414	-1.4188007	0.0075593954	0.20113808	1.0	1468	tags=51%, list=29%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		17	-0.64318055	-1.4184446	0.050113894	0.20098695	1.0	1051	tags=59%, list=21%, signal=74%	
GOBP_ACTIN_FILAMENT_ORGANIZATION	GOBP_ACTIN_FILAMENT_ORGANIZATION		189	-0.49685785	-1.4183865	0.001010101	0.20016034	1.0	1281	tags=42%, list=26%, signal=54%	
GOBP_NEUTROPHIL_MIGRATION	GOBP_NEUTROPHIL_MIGRATION		62	-0.5485424	-1.4180728	0.010706638	0.19997866	1.0	839	tags=29%, list=17%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		63	-0.5486172	-1.4180619	0.018458197	0.19906695	1.0	1182	tags=44%, list=24%, signal=57%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		74	-0.5340696	-1.4140186	0.006369427	0.20825154	1.0	1051	tags=57%, list=21%, signal=71%	
