label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,k,gep
k17_2,16.466943327055013,-12.99053405878035,-5.435571092438804,26.977687048111004,1.6918730729200637,12.263648685288771,0.7616972240529889,-1.5740085091217044,3.872693937416863,-18.890406988220708,17,2
k17_3,10.958768770351893,31.990519955604423,-30.806409907165165,-16.19647935441374,-4.677216026027517,-6.810952673929253,-7.493684466102853,-26.84548343880216,4.962163978027031,-2.8284383410237384,17,3
k17_4,7.301741914526296,23.216726048283906,-27.3199688308878,-14.064960463192618,-4.947359935402008,-13.002886432272929,15.555877322711117,32.12616501240974,-21.134768797653447,4.309281059960769,17,4
k17_5,-0.8610922953657482,29.693938076484425,-26.437456783817805,-12.087033090513108,5.870927996989465,-5.3043942639042525,-7.28618153711077,-26.884100402069976,9.04154264804642,-4.015484518364697,17,5
k17_6,-3.986537834855875,1.50645866102019,16.77737015734908,-1.3451202674949883,-15.666243357911588,3.061156138979942,-28.303505419536,8.526403874828599,3.881535515218688,2.1797501389437692,17,6
k17_7,-37.960452402127665,-21.81090986038907,-10.867293401664996,-3.512397962064421,-2.359524014293852,-7.62818609104075,3.294557529215594,-3.368079451191294,-7.599857934498111,0.014864392822793478,17,7
k17_8,-6.019336926385357,21.343829838086776,-25.24126386618968,-12.107820664028795,3.003268708045754,-6.750621629742229,10.328920405905626,29.1948708066617,-16.305254807214954,2.807857281106688,17,8
k17_9,2.0055029404198708,6.335343735859729,22.756744581506148,22.842098144545712,8.233304245176491,-27.65074686709258,-1.1206630045459414,-2.800887122661901,19.479421924062702,26.021532077021675,17,9
k17_10,-81.36991463397723,-36.72697888727875,-19.86460821963376,-8.543231143030113,4.434958734093674,2.232525645580841,-10.820333011557448,-2.176317213293883,-5.94997020694738,-2.999933428228618,17,10
k17_11,5.145017301317948,8.69777025463097,9.052204649922636,20.55192001057932,10.084549084786975,21.269934023241483,8.443747475053145,-7.253088207873781,-13.671505564151879,18.473312973678194,17,11
k17_12,-0.46559294476865887,3.396540509319231,-3.205840250443323,-2.508247497052533,4.044538887276927,9.24789301112868,6.020945311387039,22.324196939375238,22.04874241178351,-8.334054979803184,17,12
k17_13,25.03116413324743,3.7309373586638825,5.8967824505724415,17.790495552504794,10.758866211158555,37.71184874860784,9.55606852283529,-9.156776016053579,-25.958091107897268,32.174006374138,17,13
k17_14,8.951781909680623,8.80185466346889,12.738166337016253,5.8375576955516575,18.941576713061504,-2.82378287190993,16.50302831588163,22.975017217765735,31.046520507948376,-5.192331896856683,17,14
k17_15,-40.1164353831317,-18.443945916821924,17.04214473007477,42.745067491554686,25.00515315161418,-45.49253377899304,28.021176272436012,-9.323316454137807,-3.9502910753941425,4.420709121544415,17,15
