sample,K,gep,label,label_kind,whole_gep_ROGUE,whole_gep_n_cells,matched_n_cells,matched_frac,matched_ROGUE,contamination_delta
GSM4138155,8,1,Mono_CD14_ID1,specific,0.8098973338371273,184,5,0.02717391304347826,,
GSM4138131,8,3,Macrophage_family,family,0.7808914072235942,179,93,0.5195530726256983,0.8386968916271691,0.057805484403574914
GSM4138145,8,2,DC_family,family,0.7629010906015434,179,171,0.9553072625698324,0.7643153639902075,0.0014142733886640668
GSM4138148,8,1,Mono_CD14_ID1,specific,0.8734551110742803,169,5,0.029585798816568046,,
GSM4138155,8,2,DC_family,family,0.7308629917052845,169,145,0.8579881656804734,0.7358240285248425,0.004961036819558062
GSM4138117,8,1,Mono_CD14_ID1,specific,0.8090615254089843,168,1,0.005952380952380952,,
GSM4138135,8,1,Mono_CD14_ID1,specific,0.916279525531683,167,4,0.023952095808383235,,
GSM4138139,8,1,Mono_CD14_ID1,specific,0.8571702856583883,160,2,0.0125,,
GSM4138127,8,1,Mono_CD14_ID1,specific,0.8728541587824468,159,14,0.0880503144654088,,
GSM4138164,8,1,Mono_CD14_ID1,specific,0.8614121220574006,149,0,0.0,,
GSM4138137,8,1,Mono_CD14_ID1,specific,0.8888542804772903,144,4,0.027777777777777776,,
GSM4138131,8,1,Mono_CD14_ID1,specific,0.8941013311582678,139,3,0.02158273381294964,,
GSM4138143,8,1,Mono_CD14_ID1,specific,0.8437084385825578,134,2,0.014925373134328358,,
GSM4138161,8,1,Mono_CD14_ID1,specific,0.8709928800848282,128,6,0.046875,,
GSM4138111,8,1,Mono_CD14_ID1,specific,0.7818085462619073,128,4,0.03125,,
GSM4138125,8,1,Mono_CD14_ID1,specific,0.8891268846893889,109,2,0.01834862385321101,,
GSM4138131,8,6,DC_pDC,specific,0.9181206911501923,109,105,0.963302752293578,0.9270175062589495,0.008896815108757172
GSM4138161,8,6,DC_pDC,specific,0.8669479000470499,107,106,0.9906542056074766,0.8573154205164121,-0.009632479530637839
GSM4138139,8,3,Macrophage_family,family,0.8248526623554622,96,95,0.9895833333333334,0.8259164112373245,0.0010637488818623364
GSM4138143,8,2,DC_family,family,0.7752258115120115,96,80,0.8333333333333334,0.8246806893839914,0.049454877871979885
GSM4138141,8,2,DC_family,family,0.8012862308380416,95,82,0.8631578947368421,0.8277057115510285,0.02641948071298683
GSM4138161,8,2,DC_family,family,0.7543310480738157,94,86,0.9148936170212766,0.7538507683320567,-0.00048027974175901544
GSM4138129,8,1,Mono_CD14_ID1,specific,0.876666934415467,92,5,0.05434782608695652,,
GSM4138113,8,1,Mono_CD14_ID1,specific,0.8562169603041029,88,0,0.0,,
GSM4138115,8,2,DC_family,family,0.8311619777949616,74,69,0.9324324324324325,0.8322861035552731,0.0011241257603115118
GSM4138141,8,6,DC_pDC,specific,0.9165508686482305,72,72,1.0,0.9165508686482305,0.0
GSM4138137,8,7,Macrophage_family,family,0.8333890800887809,71,71,1.0,0.8333890800887809,0.0
GSM4138133,8,1,Mono_CD14_ID1,specific,0.9266356108125111,68,0,0.0,,
GSM4138139,8,7,Macrophage_family,family,0.7848802709882211,68,67,0.9852941176470589,0.7842282789844716,-0.0006519920037495464
GSM4138133,8,3,Macrophage_family,family,0.8346030965523711,68,64,0.9411764705882353,0.8266955559800512,-0.007907540572319904
GSM4138155,8,7,Macrophage_family,family,0.7438834925554043,67,67,1.0,0.7438834925554043,0.0
GSM4138117,8,3,Macrophage_family,family,0.8300092981748416,67,67,1.0,0.8300092981748416,0.0
GSM4138133,8,2,DC_family,family,0.8772113541772394,66,55,0.8333333333333334,0.8659572780535174,-0.011254076123721979
GSM4138141,8,3,Macrophage_family,family,0.8632695625355349,64,51,0.796875,0.8871388113187888,0.023869248783253916
GSM4138111,8,6,DC_pDC,specific,0.8947421105721687,64,64,1.0,0.8947421105721687,0.0
GSM4138111,8,2,DC_family,family,0.8054061025372734,64,55,0.859375,0.8248252611339209,0.019419158596647446
GSM4138139,8,8,Mast,specific,0.966827109414383,59,59,1.0,0.966827109414383,0.0
GSM4138131,8,2,DC_family,family,0.8686739697717796,58,50,0.8620689655172413,0.867758722241468,-0.0009152475303115803
GSM4138139,8,2,DC_family,family,0.8942650051111574,54,47,0.8703703703703703,0.9150402154081079,0.020775210296950508
GSM4138159,8,1,Mono_CD14_ID1,specific,0.9410856453243512,53,3,0.05660377358490566,,
GSM4138157,8,1,Mono_CD14_ID1,specific,0.9620102155866254,52,2,0.038461538461538464,,
GSM4138155,8,6,DC_pDC,specific,0.9011069531084976,51,50,0.9803921568627451,0.9062361607604512,0.005129207651953571
GSM4138123,8,6,DC_pDC,specific,0.9508575041839805,48,48,1.0,0.9508575041839805,0.0
GSM4138119,8,1,Mono_CD14_ID1,specific,0.9401620775585753,47,0,0.0,,
GSM4138157,8,2,DC_family,family,0.8066575218846397,47,37,0.7872340425531915,0.8818086027949306,0.07515108091029088
GSM4138121,8,1,Mono_CD14_ID1,specific,0.9002369222190056,46,6,0.13043478260869565,,
GSM4138143,8,6,DC_pDC,specific,0.9295762244202338,46,46,1.0,0.9295762244202338,0.0
GSM4138145,8,6,DC_pDC,specific,0.945258029964264,45,45,1.0,0.945258029964264,0.0
GSM4138159,8,2,DC_family,family,0.8089205054940727,45,38,0.8444444444444444,0.8237717741498397,0.014851268655767025
GSM4138123,8,2,DC_family,family,0.8139693084802466,41,36,0.8780487804878049,0.8230292450872987,0.009059936607052066
GSM4138129,8,7,Macrophage_family,family,0.8778197334158395,40,40,1.0,0.8778197334158395,0.0
GSM4138125,8,3,Macrophage_family,family,0.9004499473209373,37,37,1.0,0.9004499473209373,0.0
GSM4138123,8,1,Mono_CD14_ID1,specific,0.9288980802311448,35,0,0.0,,
GSM4138129,8,3,Macrophage_family,family,0.9123337654390258,35,34,0.9714285714285714,0.9118756290294978,-0.00045813640952796497
GSM4138113,8,6,DC_pDC,specific,0.9193607203971467,34,34,1.0,0.9193607203971467,0.0
GSM4138137,8,2,DC_family,family,0.8645097549783994,33,17,0.5151515151515151,0.9190058279471073,0.05449607296870784
GSM4138135,8,2,DC_family,family,0.8551474788246496,32,19,0.59375,0.9134610109205666,0.05831353209591705
GSM4138143,8,8,Mast,specific,0.9748135904112316,31,31,1.0,0.9748135904112316,0.0
GSM4138147,8,6,DC_pDC,specific,0.935324749011505,31,31,1.0,0.935324749011505,0.0
GSM4138135,8,7,Macrophage_family,family,0.8532372807392307,30,30,1.0,0.8532372807392307,0.0
GSM4138115,8,1,Mono_CD14_ID1,specific,0.9562078674963608,30,1,0.03333333333333333,,
GSM4138155,8,3,Macrophage_family,family,0.9129001310080413,30,29,0.9666666666666667,0.9283097282077426,0.015409597199701253
GSM4138111,8,8,Mast,specific,0.9050661191766445,28,28,1.0,0.9050661191766445,0.0
GSM4138127,8,6,DC_pDC,specific,0.9560784239578238,28,27,0.9642857142857143,0.9538411986320278,-0.002237225325796066
GSM4138127,8,7,Macrophage_family,family,0.9716997553186849,27,27,1.0,0.9716997553186849,0.0
GSM4138113,8,2,DC_family,family,0.8629104195113271,26,26,1.0,0.8629104195113271,0.0
GSM4138112,8,6,DC_pDC,specific,0.9670409840078681,25,25,1.0,0.9670409840078681,0.0
GSM4138129,8,6,DC_pDC,specific,0.9868286715955322,25,25,1.0,0.9868286715955322,0.0
GSM4138119,8,7,Macrophage_family,family,0.888582245209537,25,25,1.0,0.888582245209537,0.0
GSM4138119,8,2,DC_family,family,0.8219998400889794,25,18,0.72,0.9277640980677694,0.10576425797878997
GSM4138153,8,2,DC_family,family,0.922645268527941,23,18,0.782608695652174,0.932579393213612,0.009934124685671009
GSM4138160,8,6,DC_pDC,specific,0.9826077730887751,22,22,1.0,0.9826077730887751,0.0
GSM4138139,8,6,DC_pDC,specific,0.9506174967437965,22,22,1.0,0.9506174967437965,0.0
GSM4138125,8,2,DC_family,family,0.91892829451534,22,16,0.7272727272727273,0.9577252028504422,0.03879690833510219
GSM4138133,8,6,DC_pDC,specific,0.9780104357713506,21,21,1.0,0.9780104357713506,0.0
GSM4138110,8,6,DC_pDC,specific,0.9555193703185515,21,21,1.0,0.9555193703185515,0.0
GSM4138135,8,8,Mast,specific,1.0,21,21,1.0,1.0,0.0
GSM4138129,8,2,DC_family,family,0.9498496185578876,21,18,0.8571428571428571,0.9772710122829655,0.027421393725077903
GSM4138117,8,2,DC_family,family,0.9669669483132934,21,18,0.8571428571428571,0.9580029116911486,-0.008964036622144844
GSM4138122,8,6,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138144,8,2,DC_family,family,0.9708045111142379,20,20,1.0,0.9708045111142379,0.0
GSM4138168,8,6,DC_pDC,specific,0.9457890908623999,20,20,1.0,0.9457890908623999,0.0
GSM4138128,8,6,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138115,8,6,DC_pDC,specific,0.9816087420119992,19,19,1.0,0.9816087420119992,0.0
GSM4138127,8,2,DC_family,family,0.974423076742236,19,17,0.8947368421052632,0.987087942794276,0.01266486605203998
GSM4138155,8,8,Mast,specific,0.9381206978557273,19,19,1.0,0.9381206978557273,0.0
GSM4138153,8,1,Mono_CD14_ID1,specific,0.895311369775414,19,0,0.0,,
GSM4138131,8,8,Mast,specific,0.9564196483172959,19,18,0.9473684210526315,0.9764376533440459,0.020018005026749996
GSM4138135,8,6,DC_pDC,specific,0.9592348250153161,19,17,0.8947368421052632,0.9787886250594097,0.019553800044093572
GSM4138120,8,2,DC_family,family,0.9811159638729601,18,18,1.0,0.9811159638729601,0.0
GSM4138172,8,2,DC_family,family,0.9754958122373675,18,16,0.8888888888888888,0.9863191889443204,0.01082337670695288
GSM4138171,8,2,DC_family,family,1.0,18,15,0.8333333333333334,1.0,0.0
GSM4138121,8,2,DC_family,family,0.9276452427329016,18,17,0.9444444444444444,0.9386826567242663,0.011037413991364708
GSM4138159,8,3,Macrophage_family,family,0.9708356744047855,18,18,1.0,0.9708356744047855,0.0
GSM4138162,8,2,DC_family,family,0.9902770529495832,18,18,1.0,0.9902770529495832,0.0
GSM4138130,8,6,DC_pDC,specific,0.9652784490766921,17,17,1.0,0.9652784490766921,0.0
GSM4138162,8,6,DC_pDC,specific,0.9897606953288196,17,17,1.0,0.9897606953288196,0.0
GSM4138163,8,6,DC_pDC,specific,0.9941087355013785,16,16,1.0,0.9941087355013785,0.0
GSM4138111,8,3,Macrophage_family,family,0.9194219762328679,16,16,1.0,0.9194219762328679,0.0
GSM4138157,8,6,DC_pDC,specific,0.978093154163344,16,16,1.0,0.978093154163344,0.0
GSM4138151,8,6,DC_pDC,specific,0.9806392337550041,15,15,1.0,0.9806392337550041,0.0
GSM4138117,8,8,Mast,specific,0.9848958966969695,15,15,1.0,0.9848958966969695,0.0
GSM4138147,8,2,DC_family,family,0.9840307386621786,15,13,0.8666666666666667,,
GSM4138121,8,6,DC_pDC,specific,0.9751570211532646,15,12,0.8,,
GSM4138152,8,2,DC_family,family,0.9905377356009475,15,15,1.0,0.9905377356009475,0.0
GSM4138134,8,6,DC_pDC,specific,0.9856991785152992,15,15,1.0,0.9856991785152992,0.0
GSM4138134,9,1,Mono_CD14_ID1,specific,0.9561072244017473,1212,1,0.0008250825082508251,,
GSM4138156,9,1,Mono_CD14_ID1,specific,0.9059498017128599,911,9,0.009879253567508232,,
GSM4138126,9,1,Mono_CD14_ID1,specific,0.9549444876876225,757,9,0.011889035667107,,
GSM4138116,9,1,Mono_CD14_ID1,specific,0.9303430193458323,701,0,0.0,,
GSM4138140,9,1,Mono_CD14_ID1,specific,0.922601387293611,692,2,0.002890173410404624,,
GSM4138142,9,1,Mono_CD14_ID1,specific,0.909247432318442,682,37,0.054252199413489736,0.9672045977511199,0.057957165432677926
GSM4138132,9,1,Mono_CD14_ID1,specific,0.9359187887504299,640,1,0.0015625,,
GSM4138136,9,1,Mono_CD14_ID1,specific,0.9157671192704845,632,13,0.020569620253164556,,
GSM4138110,9,1,Mono_CD14_ID1,specific,0.916596574176536,621,12,0.01932367149758454,,
GSM4138120,9,1,Mono_CD14_ID1,specific,0.8739225499269356,591,464,0.7851099830795262,0.9143636094168758,0.040441059489940145
GSM4138130,9,1,Mono_CD14_ID1,specific,0.923439792533927,584,1,0.0017123287671232876,,
GSM4138138,9,1,Mono_CD14_ID1,specific,0.9029797350123661,572,2,0.0034965034965034965,,
GSM4138128,9,1,Mono_CD14_ID1,specific,0.8957742911300235,534,0,0.0,,
GSM4138122,9,1,Mono_CD14_ID1,specific,0.8957742911300235,534,0,0.0,,
GSM4138160,9,1,Mono_CD14_ID1,specific,0.9189586536240123,480,0,0.0,,
GSM4138162,9,1,Mono_CD14_ID1,specific,0.9249634124596796,466,7,0.015021459227467811,,
GSM4138166,9,1,Mono_CD14_ID1,specific,0.9164362635171576,456,10,0.021929824561403508,,
GSM4138146,9,1,Mono_CD14_ID1,specific,0.904075408127974,453,1,0.002207505518763797,,
GSM4138152,9,1,Mono_CD14_ID1,specific,0.9057714060010406,445,142,0.31910112359550563,0.9520007247267991,0.04622931872575853
GSM4138165,9,1,Mono_CD14_ID1,specific,0.9110716604730761,431,0,0.0,,
GSM4138163,9,1,Mono_CD14_ID1,specific,0.9199046183928997,414,11,0.026570048309178744,,
GSM4138123,9,3,Macrophage_family,family,0.7534395424864815,388,386,0.9948453608247423,0.7535176423204657,7.809983398421316e-05
GSM4138112,9,1,Mono_CD14_ID1,specific,0.9047463027850867,349,0,0.0,,
GSM4138154,9,1,Mono_CD14_ID1,specific,0.8828113057778798,345,149,0.4318840579710145,0.943462555263132,0.060651249485252245
GSM4138114,9,1,Mono_CD14_ID1,specific,0.905890416517625,341,2,0.005865102639296188,,
GSM4138124,9,1,Mono_CD14_ID1,specific,0.9227267155758652,337,0,0.0,,
GSM4138167,9,1,Mono_CD14_ID1,specific,0.9004975272835627,333,1,0.003003003003003003,,
GSM4138125,9,7,Macrophage_family,family,0.756176247671456,326,324,0.9938650306748467,0.757524357167049,0.0013481094955930528
GSM4138118,9,1,Mono_CD14_ID1,specific,0.9022237135692892,288,170,0.5902777777777778,0.9335570118094065,0.031333298240117324
GSM4138141,9,1,Mono_CD14_ID1,specific,0.8947403222520465,286,2,0.006993006993006993,,
GSM4138135,9,3,Macrophage_family,family,0.7744106247085092,285,281,0.9859649122807017,0.776011087202235,0.0016004624937258072
GSM4138144,9,1,Mono_CD14_ID1,specific,0.9043740859975282,276,13,0.04710144927536232,,
GSM4138158,9,1,Mono_CD14_ID1,specific,0.9410311607422925,266,8,0.03007518796992481,,
GSM4138145,9,1,Mono_CD14_ID1,specific,0.8321884233162319,229,8,0.034934497816593885,,
GSM4138137,9,3,Macrophage_family,family,0.8200666903474678,219,217,0.9908675799086758,0.8243411981961419,0.004274507848674114
GSM4138150,9,1,Mono_CD14_ID1,specific,0.9137768683727561,188,8,0.0425531914893617,,
GSM4138145,9,2,DC_family,family,0.7721260857373694,178,172,0.9662921348314607,0.7645646979688481,-0.007561387768521333
GSM4138155,9,1,Mono_CD14_ID1,specific,0.8234124432991177,175,5,0.02857142857142857,,
GSM4138155,9,2,DC_family,family,0.7216967425028984,172,147,0.8546511627906976,0.7380348897240352,0.0163381472211368
GSM4138148,9,1,Mono_CD14_ID1,specific,0.8766033380248794,167,5,0.029940119760479042,,
GSM4138135,9,1,Mono_CD14_ID1,specific,0.918663003250709,167,4,0.023952095808383235,,
GSM4138131,9,3,Macrophage_family,family,0.7757297853579208,165,83,0.503030303030303,0.828448447524912,0.05271866216699117
GSM4138139,9,1,Mono_CD14_ID1,specific,0.8556038639248287,163,2,0.012269938650306749,,
GSM4138117,9,1,Mono_CD14_ID1,specific,0.8190730185217348,160,1,0.00625,,
GSM4138164,9,1,Mono_CD14_ID1,specific,0.8722884946036187,148,0,0.0,,
GSM4138127,9,1,Mono_CD14_ID1,specific,0.8847549286612028,146,14,0.0958904109589041,,
GSM4138137,9,1,Mono_CD14_ID1,specific,0.8853968352505012,143,4,0.027972027972027972,,
GSM4138131,9,1,Mono_CD14_ID1,specific,0.889440707549986,141,3,0.02127659574468085,,
GSM4138143,9,1,Mono_CD14_ID1,specific,0.8272382686759612,132,2,0.015151515151515152,,
GSM4138161,9,1,Mono_CD14_ID1,specific,0.8733135200858709,117,6,0.05128205128205128,,
GSM4138111,9,1,Mono_CD14_ID1,specific,0.8283303328153239,112,4,0.03571428571428571,,
GSM4138131,9,6,DC_pDC,specific,0.9048448234257365,110,105,0.9545454545454546,0.9112621095638963,0.006417286138159839
GSM4138125,9,1,Mono_CD14_ID1,specific,0.9290405428731575,108,2,0.018518518518518517,,
GSM4138161,9,6,DC_pDC,specific,0.8669479000470499,107,106,0.9906542056074766,0.8573154205164121,-0.009632479530637839
GSM4138143,9,2,DC_family,family,0.7736439553886619,100,83,0.83,0.7978306459398128,0.024186690551150858
GSM4138141,9,2,DC_family,family,0.8334045494392543,95,80,0.8421052631578947,0.8424704770281961,0.009065927588941758
GSM4138161,9,2,DC_family,family,0.7553037197008686,95,87,0.9157894736842105,0.7654369673205983,0.010133247619729668
GSM4138129,9,1,Mono_CD14_ID1,specific,0.8860503072141288,91,5,0.054945054945054944,,
GSM4138139,9,3,Macrophage_family,family,0.8223199363864976,90,90,1.0,0.8223199363864976,0.0
GSM4138113,9,1,Mono_CD14_ID1,specific,0.8605081610560863,82,0,0.0,,
GSM4138115,9,2,DC_family,family,0.820803083376346,77,71,0.922077922077922,0.8326195421084399,0.011816458732093915
GSM4138141,9,6,DC_pDC,specific,0.9165508686482305,72,72,1.0,0.9165508686482305,0.0
GSM4138137,9,7,Macrophage_family,family,0.8559493720474666,70,70,1.0,0.8559493720474666,0.0
GSM4138155,9,7,Macrophage_family,family,0.7516000281830764,70,70,1.0,0.7516000281830764,0.0
GSM4138133,9,2,DC_family,family,0.8677810014245049,69,57,0.8260869565217391,0.8660139008616811,-0.001767100562823809
GSM4138139,9,7,Macrophage_family,family,0.7848802709882211,68,67,0.9852941176470589,0.7842282789844716,-0.0006519920037495464
GSM4138133,9,1,Mono_CD14_ID1,specific,0.9213052519615698,65,0,0.0,,
GSM4138133,9,3,Macrophage_family,family,0.8223090733456093,64,60,0.9375,0.8288197318875637,0.006510658541954428
GSM4138111,9,2,DC_family,family,0.7995402764022453,64,54,0.84375,0.8176165474533281,0.018076271051082782
GSM4138131,9,8,DC_family,family,0.863923045013493,63,62,0.9841269841269841,0.8692544480241239,0.005331403010630842
GSM4138111,9,6,DC_pDC,specific,0.8937358526096312,63,63,1.0,0.8937358526096312,0.0
GSM4138131,9,2,DC_family,family,0.8567448972269429,60,51,0.85,0.8493050826767281,-0.007439814550214807
GSM4138117,9,3,Macrophage_family,family,0.8380295268636176,59,59,1.0,0.8380295268636176,0.0
GSM4138139,9,9,Mast,specific,0.966827109414383,59,59,1.0,0.966827109414383,0.0
GSM4138141,9,3,Macrophage_family,family,0.8713083151131708,56,46,0.8214285714285714,0.8809648823995576,0.009656567286386863
GSM4138139,9,2,DC_family,family,0.8942650051111574,54,47,0.8703703703703703,0.9150402154081079,0.020775210296950508
GSM4138159,9,1,Mono_CD14_ID1,specific,0.9233524300960049,54,3,0.05555555555555555,,
GSM4138141,9,8,DC_family,family,0.8827440521678653,53,53,1.0,0.8827440521678653,0.0
GSM4138155,9,6,DC_pDC,specific,0.9011069531084976,51,50,0.9803921568627451,0.9062361607604512,0.005129207651953571
GSM4138157,9,1,Mono_CD14_ID1,specific,0.9178522576550265,50,2,0.04,,
GSM4138157,9,2,DC_family,family,0.8102586814352237,49,38,0.7755102040816326,0.8897595981417581,0.07950091670653436
GSM4138123,9,6,DC_pDC,specific,0.9508575041839805,48,48,1.0,0.9508575041839805,0.0
GSM4138121,9,1,Mono_CD14_ID1,specific,0.9079435356569353,47,6,0.1276595744680851,,
GSM4138119,9,1,Mono_CD14_ID1,specific,0.9222110917745823,46,0,0.0,,
GSM4138159,9,2,DC_family,family,0.8089205054940727,45,38,0.8444444444444444,0.8237717741498397,0.014851268655767025
GSM4138143,9,6,DC_pDC,specific,0.9287322613330776,45,45,1.0,0.9287322613330776,0.0
GSM4138145,9,6,DC_pDC,specific,0.945258029964264,45,45,1.0,0.945258029964264,0.0
GSM4138143,9,8,DC_family,family,0.8492030477372928,43,43,1.0,0.8492030477372928,0.0
GSM4138123,9,2,DC_family,family,0.8035181856217536,41,36,0.8780487804878049,0.8063788391672674,0.0028606535455137916
GSM4138129,9,7,Macrophage_family,family,0.8778197334158395,40,40,1.0,0.8778197334158395,0.0
GSM4138125,9,3,Macrophage_family,family,0.8994232062551781,36,36,1.0,0.8994232062551781,0.0
GSM4138129,9,3,Macrophage_family,family,0.911247911629337,34,33,0.9705882352941176,0.9100020762877368,-0.0012458353416002765
GSM4138137,9,2,DC_family,family,0.8613137097763715,33,17,0.5151515151515151,0.9190058279471073,0.05769211817073583
GSM4138123,9,1,Mono_CD14_ID1,specific,0.9316252202713934,33,0,0.0,,
GSM4138113,9,6,DC_pDC,specific,0.9360748270364975,33,33,1.0,0.9360748270364975,0.0
GSM4138135,9,7,Macrophage_family,family,0.8506824579896967,32,32,1.0,0.8506824579896967,0.0
GSM4138147,9,6,DC_pDC,specific,0.935324749011505,31,31,1.0,0.935324749011505,0.0
GSM4138135,9,2,DC_family,family,0.8766734228684006,31,19,0.6129032258064516,0.9134610109205666,0.03678758805216609
GSM4138143,9,9,Mast,specific,0.9748135904112316,31,31,1.0,0.9748135904112316,0.0
GSM4138135,9,8,DC_family,family,0.9258735720252302,30,30,1.0,0.9258735720252302,0.0
GSM4138111,9,9,Mast,specific,0.9050661191766445,28,28,1.0,0.9050661191766445,0.0
GSM4138155,9,3,Macrophage_family,family,0.9395178704164566,28,27,0.9642857142857143,0.9513011459887107,0.011783275572254115
GSM4138127,9,6,DC_pDC,specific,0.9560784239578238,28,27,0.9642857142857143,0.9538411986320278,-0.002237225325796066
GSM4138115,9,1,Mono_CD14_ID1,specific,0.9697411579301205,27,1,0.037037037037037035,,
GSM4138127,9,7,Macrophage_family,family,0.9587942301365583,27,26,0.9629629629629629,0.9704636898460286,0.011669459709470309
GSM4138125,9,2,DC_family,family,0.9215176200907207,26,16,0.6153846153846154,0.9577252028504422,0.03620758275972147
GSM4138113,9,2,DC_family,family,0.8726883461069048,26,26,1.0,0.8726883461069048,0.0
