sample,K,gep,label,label_kind,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,recommendation
GSM4138162,14,2,Mono_CD16,specific,0.9080476821919715,161,0.9689990847188696,-0.060951402526898124,less_pure
GSM4138165,14,2,Mono_CD16,specific,0.929626038168877,160,0.9446544771791544,-0.015028439010277395,tie
GSM4138144,14,1,Monocyte_family,family,0.9428714601487435,160,0.9366753735624749,0.006196086586268579,tie
GSM4138146,14,1,Monocyte_family,family,0.9472615859273164,160,0.9146938667766903,0.03256771915062606,tie
GSM4138155,14,1,Monocyte_family,family,0.8385972494118595,159,0.8176768242132156,0.0209204251986439,tie
GSM4138131,14,10,Ambiguous/Mixed,ambiguous,0.7958957878573076,156,,,ambiguous
GSM4138152,14,2,Mono_CD16,specific,0.900026171867411,152,0.9413199538988823,-0.04129378203147138,tie
GSM4138150,14,1,Monocyte_family,family,0.9475348639877884,122,0.946407681415232,0.0011271825725563955,tie
GSM4138127,14,1,Monocyte_family,family,0.9159726892982546,121,0.839799905947372,0.07617278335088262,purer
GSM4138117,14,1,Monocyte_family,family,0.8507830429510881,121,0.8607567303204385,-0.009973687369350448,tie
GSM4138167,14,2,Mono_CD16,specific,0.8952626691010649,117,0.9625303423920475,-0.0672676732909826,less_pure
GSM4138127,14,6,Ambiguous/Mixed,ambiguous,0.7661641984899209,116,,,ambiguous
GSM4138155,14,9,Ambiguous/Mixed,ambiguous,0.7708925363303871,114,,,ambiguous
GSM4138139,14,1,Monocyte_family,family,0.8981819896725256,114,0.8510495085223697,0.04713248115015589,tie
GSM4138144,14,2,Mono_CD16,specific,0.9271743188607213,113,0.9749122264211482,-0.04773790756042684,tie
GSM4138131,14,7,DC_pDC,specific,0.9051170331450963,111,0.9179857890881354,-0.012868755943039156,tie
GSM4138139,14,9,Ambiguous/Mixed,ambiguous,0.8548829289781853,111,,,ambiguous
GSM4138161,14,7,DC_pDC,specific,0.8612630074632638,109,0.8488491714550629,0.012413836008200896,tie
GSM4138148,14,1,Monocyte_family,family,0.9539217854207942,106,0.935303562563987,0.018618222856807254,tie
GSM4138124,14,2,Mono_CD16,specific,0.9216741215331427,105,0.969665210227224,-0.04799108869408131,tie
GSM4138114,14,2,Mono_CD16,specific,0.9027054335056078,104,0.9638175783207804,-0.061112144815172575,less_pure
GSM4138131,14,4,Macrophage_family,family,0.813138720041254,104,0.7412359185254018,0.07190280151585215,purer
GSM4138135,14,1,Monocyte_family,family,0.9298112714421184,100,0.8944589205248566,0.03535235091726174,tie
GSM4138137,14,1,Monocyte_family,family,0.9196742383499855,99,0.9224120085919152,-0.0027377702419296712,tie
GSM4138161,14,1,Monocyte_family,family,0.8921396298939573,97,0.8112926743286786,0.08084695556527877,purer
GSM4138137,14,5,Ambiguous/Mixed,ambiguous,0.8838965028324337,95,,,ambiguous
GSM4138126,14,2,Mono_CD16,specific,0.9570132107852802,93,1.0,-0.04298678921471977,tie
GSM4138164,14,1,Monocyte_family,family,0.9723886827775335,90,0.9167656535447561,0.0556230292327774,purer
GSM4138139,14,8,Macrophage_family,family,0.7787151609609306,88,0.6611390100606357,0.11757615090029494,purer
GSM4138143,14,3,DC_family,family,0.8056811000887172,88,0.7974127699611427,0.008268330127574441,tie
GSM4138139,14,4,Macrophage_family,family,0.8297581952519237,88,0.6611390100606357,0.16861918519128805,purer
GSM4138161,14,3,DC_family,family,0.7913312655994775,86,0.6918033483531927,0.09952791724628485,purer
GSM4138137,14,9,Ambiguous/Mixed,ambiguous,0.8382558116916531,85,,,ambiguous
GSM4138111,14,6,Ambiguous/Mixed,ambiguous,0.7224753197870872,85,,,ambiguous
GSM4138123,14,6,Ambiguous/Mixed,ambiguous,0.6937423267115566,84,,,ambiguous
GSM4138125,14,1,Monocyte_family,family,0.9389853734104961,84,0.9443814511936789,-0.00539607778318274,tie
GSM4138155,14,8,Macrophage_family,family,0.7521556817144357,79,0.6299154299118346,0.12224025180260112,purer
GSM4138121,14,9,Ambiguous/Mixed,ambiguous,0.764872091943517,77,,,ambiguous
GSM4138137,14,8,Macrophage_family,family,0.823589415458139,77,0.747893468389154,0.07569594706898497,purer
GSM4138120,14,2,Mono_CD16,specific,0.9133193309747935,77,0.9596757142031672,-0.046356383228373765,tie
GSM4138141,14,3,DC_family,family,0.8673360344875756,77,0.7646439714392582,0.10269206304831735,purer
GSM4138131,14,6,Ambiguous/Mixed,ambiguous,0.7071170414051602,76,,,ambiguous
GSM4138143,14,1,Monocyte_family,family,0.8701859384621052,76,0.886201598540746,-0.016015660078640748,tie
GSM4138163,14,2,Mono_CD16,specific,0.936383200385349,74,0.9838436758508947,-0.04746047546554577,tie
GSM4138133,14,4,Macrophage_family,family,0.8157382545436402,74,0.7734595161579602,0.04227873838568008,tie
GSM4138141,14,7,DC_pDC,specific,0.9202560349379756,72,0.9165508686482305,0.0037051662897450433,tie
GSM4138129,14,1,Monocyte_family,family,0.9348334789650168,71,0.9392410883358336,-0.004407609370816856,tie
GSM4138115,14,3,DC_family,family,0.8492430013544527,70,0.7727754744975728,0.07646752685687996,purer
GSM4138141,14,2,Mono_CD16,specific,0.9454562480011155,69,0.9724074031211091,-0.026951155119993575,tie
GSM4138127,14,9,Ambiguous/Mixed,ambiguous,0.8632713043346905,66,,,ambiguous
GSM4138160,14,2,Mono_CD16,specific,0.9590178389818665,66,0.9900033659049698,-0.0309855269231033,tie
GSM4138133,14,3,DC_family,family,0.8657808830476652,66,0.7773132578349409,0.08846762521272433,purer
GSM4138150,14,2,Mono_CD16,specific,0.9259902201515161,66,0.9785444665693842,-0.0525542464178681,less_pure
GSM4138111,14,7,DC_pDC,specific,0.8960059329860938,65,0.8980982837036952,-0.002092350717601388,tie
GSM4138131,14,11,DC_family,family,0.8745625765318665,62,0.7536865945444218,0.12087598198744476,purer
GSM4138117,14,6,Ambiguous/Mixed,ambiguous,0.7751922531358543,61,,,ambiguous
GSM4138131,14,1,Monocyte_family,family,0.9445610815803952,60,0.7864517889481842,0.15810929263221096,purer
GSM4138133,14,6,Ambiguous/Mixed,ambiguous,0.8005379554765718,60,,,ambiguous
GSM4138139,14,12,Mast,specific,0.966827109414383,59,0.9658315628046693,0.0009955466097136823,tie
GSM4138148,14,2,Mono_CD16,specific,0.9143177973338644,57,0.9692635348384981,-0.05494573750463372,less_pure
GSM4138164,14,2,Mono_CD16,specific,0.936552979153023,56,0.9829393430119403,-0.04638636385891726,tie
GSM4138141,14,4,Macrophage_family,family,0.8910076218252874,55,0.8124580686420484,0.07854955318323897,purer
GSM4138111,14,3,DC_family,family,0.833659577353786,54,0.7139188135165719,0.1197407638372141,purer
GSM4138137,14,6,Ambiguous/Mixed,ambiguous,0.8268906711142119,54,,,ambiguous
GSM4138117,14,4,Macrophage_family,family,0.8436281837511679,54,0.7420397036679759,0.10158848008319199,purer
GSM4138141,14,11,DC_family,family,0.872610460662363,52,0.7646439714392582,0.10796648922310481,purer
GSM4138154,14,2,Mono_CD16,specific,0.9473208759634055,52,0.951042806610867,-0.0037219306474615133,tie
GSM4138155,14,7,DC_pDC,specific,0.9001000132765705,52,0.9062361607604512,-0.006136147483880694,tie
GSM4138111,14,1,Monocyte_family,family,0.8790383290658708,51,0.8259886433998749,0.05304968566599588,purer
GSM4138135,14,5,Ambiguous/Mixed,ambiguous,0.9579604625516274,51,,,ambiguous
GSM4138139,14,3,DC_family,family,0.8938171074898207,50,0.8604547296733422,0.03336237781647844,tie
GSM4138123,14,7,DC_pDC,specific,0.9416198516182993,49,0.9383997749472549,0.003220076671044403,tie
GSM4138157,14,3,DC_family,family,0.7936400908507981,49,0.8709308666726747,-0.0772907758218766,less_pure
GSM4138113,14,1,Monocyte_family,family,0.9345598312228698,48,0.8906473359246847,0.043912495298185084,tie
GSM4138111,14,2,Mono_CD16,specific,0.87507637671568,47,0.891739170315181,-0.01666279359950107,tie
GSM4138145,14,2,Mono_CD16,specific,0.9806039766108234,47,,,no_baseline
GSM4138143,14,2,Mono_CD16,specific,0.9645239694188512,46,,,no_baseline
GSM4138143,14,7,DC_pDC,specific,0.9295762244202338,46,0.9295762244202338,0.0,tie
GSM4138158,14,2,Mono_CD16,specific,0.9733626153768707,46,0.9852479955603701,-0.011885380183499383,tie
GSM4138121,14,1,Monocyte_family,family,0.912769380604889,46,0.8716042571522686,0.041165123452620356,tie
GSM4138145,14,7,DC_pDC,specific,0.945258029964264,45,0.9472622152517468,-0.002004185287482807,tie
GSM4138159,14,3,DC_family,family,0.8265876274154917,44,0.774082064685566,0.05250556272992579,purer
GSM4138129,14,8,Macrophage_family,family,0.8670031054204015,44,0.7576685488530968,0.10933455656730473,purer
GSM4138131,14,3,DC_family,family,0.8717672535665236,44,0.7536865945444218,0.11808065902210185,purer
GSM4138127,14,10,Ambiguous/Mixed,ambiguous,0.868163331472018,42,,,ambiguous
GSM4138143,14,11,DC_family,family,0.8539487688654224,42,0.7974127699611427,0.05653599890427963,purer
GSM4138131,14,5,Ambiguous/Mixed,ambiguous,0.9721344284362766,41,,,ambiguous
GSM4138119,14,5,Ambiguous/Mixed,ambiguous,0.8362384063562901,41,,,ambiguous
GSM4138161,14,6,Ambiguous/Mixed,ambiguous,0.780723563841082,40,,,ambiguous
GSM4138131,14,2,Mono_CD16,specific,0.9360807495414614,40,,,no_baseline
GSM4138135,14,8,Macrophage_family,family,0.8633195692055775,37,0.6821237468466982,0.18119582235887932,purer
GSM4138123,14,3,DC_family,family,0.8408268867179173,37,0.7694321137860433,0.07139477293187402,purer
GSM4138139,14,6,Ambiguous/Mixed,ambiguous,0.8444395000089366,36,,,ambiguous
GSM4138129,14,4,Macrophage_family,family,0.9054288174617068,36,0.7576685488530968,0.14776026860861002,purer
GSM4138141,14,6,Ambiguous/Mixed,ambiguous,0.8283143524291859,35,,,ambiguous
GSM4138131,14,9,Ambiguous/Mixed,ambiguous,0.8841695812399868,35,,,ambiguous
GSM4138139,14,2,Mono_CD16,specific,0.9657911860919774,35,,,no_baseline
GSM4138125,14,4,Macrophage_family,family,0.9056548237871547,34,0.7439021951733407,0.161752628613814,purer
GSM4138159,14,1,Monocyte_family,family,0.9573735732866906,33,0.9468764067983803,0.010497166488310339,tie
GSM4138113,14,7,DC_pDC,specific,0.9360748270364975,33,0.9211167331049517,0.01495809393154579,tie
GSM4138123,14,9,Ambiguous/Mixed,ambiguous,0.8740544706586364,32,,,ambiguous
GSM4138135,14,2,Mono_CD16,specific,0.9733785119084669,31,,,no_baseline
GSM4138135,14,6,Ambiguous/Mixed,ambiguous,0.8938524224223909,31,,,ambiguous
GSM4138147,14,7,DC_pDC,specific,0.935324749011505,31,0.935324749011505,0.0,tie
GSM4138143,14,12,Mast,specific,0.9748135904112316,31,0.9748135904112316,0.0,tie
GSM4138133,14,1,Monocyte_family,family,0.9603264227274887,30,0.9757353034710631,-0.015408880743574382,tie
GSM4138135,14,11,DC_family,family,0.963303857441162,29,0.841697457205539,0.12160640023562297,purer
GSM4138111,14,12,Mast,specific,0.876493661763317,29,0.9059125026497903,-0.029418840886473285,tie
GSM4138161,14,9,Ambiguous/Mixed,ambiguous,0.8932288307899074,29,,,ambiguous
GSM4138141,14,10,Ambiguous/Mixed,ambiguous,0.9719092617652704,28,,,ambiguous
GSM4138127,14,7,DC_pDC,specific,0.9560784239578238,28,0.9441912994803779,0.011887124477445887,tie
GSM4138155,14,4,Macrophage_family,family,0.9134275492763823,28,0.6299154299118346,0.2835121193645477,purer
GSM4138113,14,2,Mono_CD16,specific,0.9369498930845237,27,,,no_baseline
GSM4138127,14,8,Macrophage_family,family,0.9569119655891356,27,0.7778561108377001,0.17905585475143548,purer
GSM4138129,14,9,Ambiguous/Mixed,ambiguous,0.8815037904737277,27,,,ambiguous
GSM4138135,14,3,DC_family,family,0.8668342718766336,27,0.841697457205539,0.02513681467109463,tie
GSM4138157,14,1,Monocyte_family,family,0.9754184021971838,26,0.9673513117174695,0.008067090479714323,tie
GSM4138118,14,2,Mono_CD16,specific,0.9700303841000276,26,,,no_baseline
GSM4138113,14,3,DC_family,family,0.8869800552537673,25,0.7632287255055046,0.12375132974826275,purer
GSM4138155,14,11,DC_family,family,0.9292796927170469,25,0.7010983122032448,0.2281813805138021,purer
GSM4138129,14,7,DC_pDC,specific,0.9868286715955322,25,0.9868286715955322,0.0,tie
GSM4138112,14,7,DC_pDC,specific,0.9670409840078681,25,0.9672228106134714,-0.00018182660560328578,tie
GSM4138137,14,3,DC_family,family,0.938744386136142,25,0.839030314310623,0.09971407182551895,purer
GSM4138119,14,1,Monocyte_family,family,0.95955388038283,24,0.9283766587096818,0.03117722167314818,tie
GSM4138137,14,2,Mono_CD16,specific,0.9804397800897445,24,,,no_baseline
GSM4138144,14,3,DC_family,family,0.9774820464942098,24,0.8857225642654714,0.09175948222873842,purer
GSM4138119,14,8,Macrophage_family,family,0.8884593019923989,24,0.7571052713504478,0.13135403064195106,purer
GSM4138145,14,9,Ambiguous/Mixed,ambiguous,0.9193074037825677,23,,,ambiguous
GSM4138117,14,3,DC_family,family,0.9349126503210535,23,0.8983178908723612,0.03659475944869228,tie
GSM4138123,14,1,Monocyte_family,family,0.9668302978472736,23,0.9278791004179824,0.03895119742929121,tie
GSM4138160,14,7,DC_pDC,specific,0.980833886723325,23,0.980833886723325,0.0,tie
GSM4138123,14,11,DC_family,family,0.9587945902226078,22,0.7694321137860433,0.18936247643656456,purer
GSM4138133,14,7,DC_pDC,specific,0.9840886463775538,22,0.9780104357713506,0.0060782106062031716,tie
GSM4138139,14,11,DC_family,family,0.9422756010989471,22,0.8604547296733422,0.0818208714256049,purer
GSM4138139,14,7,DC_pDC,specific,0.9506174967437965,22,0.9506174967437965,0.0,tie
GSM4138116,14,2,Mono_CD16,specific,0.9773247650154988,22,0.9836055443637416,-0.006280779348242782,tie
GSM4138125,14,3,DC_family,family,0.9015747384651572,21,0.95113418699402,-0.04955944852886274,tie
GSM4138162,14,3,DC_family,family,0.9885592591984004,21,0.9565826886013326,0.03197657059706782,tie
GSM4138135,14,12,Mast,specific,1.0,21,1.0,0.0,tie
GSM4138168,14,7,DC_pDC,specific,0.9457890908623999,20,0.9457890908623999,0.0,tie
GSM4138145,14,5,Ambiguous/Mixed,ambiguous,0.9699966410804103,20,,,ambiguous
GSM4138143,14,6,Ambiguous/Mixed,ambiguous,0.8780733536181439,20,,,ambiguous
GSM4138161,14,5,Ambiguous/Mixed,ambiguous,0.9446548415515035,20,,,ambiguous
GSM4138122,14,7,DC_pDC,specific,0.9782659584116306,20,0.9782659584116306,0.0,tie
GSM4138115,14,11,DC_family,family,0.9593305446031526,20,0.7727754744975728,0.1865550701055798,purer
GSM4138120,14,3,DC_family,family,0.9610025843212462,20,0.9218733376798663,0.039129246641379845,tie
GSM4138129,14,3,DC_family,family,0.9140524786524464,20,0.8738886990016175,0.04016377965082896,tie
GSM4138128,14,7,DC_pDC,specific,0.9782659584116306,20,0.9782659584116306,0.0,tie
GSM4138155,14,12,Mast,specific,0.9252378509283148,20,0.9381206978557273,-0.012882846927412483,tie
GSM4138110,14,7,DC_pDC,specific,0.9697106021963595,20,0.9555193703185515,0.01419123187780802,tie
GSM4138141,14,5,Ambiguous/Mixed,ambiguous,1.0,19,,,ambiguous
GSM4138135,14,7,DC_pDC,specific,0.9592348250153161,19,0.9787886250594097,-0.019553800044093572,tie
GSM4138145,14,11,DC_family,family,0.9536282277938718,19,0.7535493269325659,0.20007890086130586,purer
GSM4138139,14,10,Ambiguous/Mixed,ambiguous,0.9478948384524988,19,,,ambiguous
GSM4138115,14,7,DC_pDC,specific,0.9816087420119992,19,0.9816087420119992,0.0,tie
GSM4138111,14,5,Ambiguous/Mixed,ambiguous,0.9715023217374775,19,,,ambiguous
GSM4138117,14,2,Mono_CD16,specific,0.9608984320562703,19,,,no_baseline
GSM4138133,14,11,DC_family,family,0.880236894807487,19,0.7773132578349409,0.10292363697254614,purer
GSM4138155,14,6,Ambiguous/Mixed,ambiguous,0.9624772457469352,19,,,ambiguous
GSM4138153,14,3,DC_family,family,0.9459674588534742,18,0.9378503541294222,0.008117104724052027,tie
GSM4138127,14,5,Ambiguous/Mixed,ambiguous,1.0,18,,,ambiguous
GSM4138131,14,12,Mast,specific,0.9764376533440459,18,0.9764376533440459,0.0,tie
GSM4138155,14,5,Ambiguous/Mixed,ambiguous,0.9632672001752302,18,,,ambiguous
GSM4138133,14,2,Mono_CD16,specific,0.9821268843146931,18,,,no_baseline
GSM4138129,14,2,Mono_CD16,specific,0.989372546058987,18,,,no_baseline
GSM4138154,14,3,DC_family,family,0.9579609715788284,17,0.8775236679295477,0.0804373036492807,purer
GSM4138162,14,7,DC_pDC,specific,0.9897606953288196,17,0.9897606953288196,0.0,tie
GSM4138161,14,2,Mono_CD16,specific,1.0,17,,,no_baseline
GSM4138130,14,7,DC_pDC,specific,0.9928521640048311,17,0.9639490407838097,0.0289031232210214,tie
GSM4138113,14,6,Ambiguous/Mixed,ambiguous,0.7622986286417504,17,,,ambiguous
GSM4138127,14,3,DC_family,family,1.0,16,0.891335201708411,0.10866479829158904,purer
GSM4138171,14,3,DC_family,family,1.0,16,0.985688027513448,0.014311972486552027,tie
GSM4138155,14,2,Mono_CD16,specific,0.962374094291284,16,,,no_baseline
GSM4138115,14,2,Mono_CD16,specific,0.9830586679183673,16,,,no_baseline
GSM4138161,14,10,Ambiguous/Mixed,ambiguous,1.0,16,,,ambiguous
GSM4138143,14,4,Macrophage_family,family,0.965490188441538,16,0.7385317125013253,0.22695847594021268,purer
GSM4138152,14,3,DC_family,family,0.9836064257281303,16,0.9275689836639187,0.05603744206421157,purer
GSM4138163,14,7,DC_pDC,specific,0.9941087355013785,16,0.9858316108356697,0.008277124665708735,tie
GSM4138159,14,4,Macrophage_family,family,0.9830117533599081,16,0.8696457764255141,0.11336597693439399,purer
GSM4138137,14,11,DC_family,family,0.948549955779736,16,0.839030314310623,0.10951964146911297,purer
GSM4138157,14,7,DC_pDC,specific,0.978093154163344,16,0.9771060119735836,0.0009871421897603705,tie
GSM4138117,14,12,Mast,specific,0.9848958966969695,15,0.9848958966969695,0.0,tie
GSM4138172,14,3,DC_family,family,0.9858294555488663,15,0.9751510210975685,0.010678434451297791,tie
GSM4138151,14,7,DC_pDC,specific,0.9806392337550041,15,0.9806392337550041,0.0,tie
GSM4138157,14,2,Mono_CD16,specific,0.9757348775192252,15,,,no_baseline
GSM4138156,14,3,DC_family,family,0.9878728504470986,15,0.943543967188031,0.044328883259067586,tie
GSM4138145,14,4,Macrophage_family,family,0.9659682215407983,15,0.8162928621790009,0.14967535936179743,purer
GSM4138121,14,5,Ambiguous/Mixed,ambiguous,1.0,15,,,ambiguous
GSM4138134,15,1,Mono_CD14_ID1,specific,0.971596393319434,930,,,no_baseline
GSM4138126,15,1,Mono_CD14_ID1,specific,0.960074410674276,703,,,no_baseline
GSM4138156,15,1,Mono_CD14_ID1,specific,0.9169004307674347,690,,,no_baseline
GSM4138116,15,1,Mono_CD14_ID1,specific,0.9468411547060601,682,,,no_baseline
GSM4138120,15,1,Mono_CD14_ID1,specific,0.859593754998591,557,0.9143636094168758,-0.05476985441828475,less_pure
GSM4138140,15,1,Mono_CD14_ID1,specific,0.9343486250429023,532,,,no_baseline
GSM4138142,15,1,Mono_CD14_ID1,specific,0.9235668100381479,529,0.9672045977511199,-0.043637787712972,tie
GSM4138110,15,1,Mono_CD14_ID1,specific,0.937253789097756,497,,,no_baseline
GSM4138132,15,1,Mono_CD14_ID1,specific,0.9471390891460632,491,,,no_baseline
GSM4138160,15,1,Mono_CD14_ID1,specific,0.9250421804664585,431,,,no_baseline
GSM4138136,15,1,Mono_CD14_ID1,specific,0.9240877869462186,429,,,no_baseline
GSM4138138,15,1,Mono_CD14_ID1,specific,0.9356599389842949,406,,,no_baseline
GSM4138163,15,1,Mono_CD14_ID1,specific,0.9120885577001978,378,,,no_baseline
GSM4138162,15,1,Mono_CD14_ID1,specific,0.9100727386934757,373,,,no_baseline
GSM4138130,15,1,Mono_CD14_ID1,specific,0.9343028615071401,344,,,no_baseline
GSM4138152,15,1,Mono_CD14_ID1,specific,0.8741767273904651,338,0.9520007247267991,-0.07782399733633394,less_pure
GSM4138154,15,1,Mono_CD14_ID1,specific,0.8609049881694982,310,0.943462555263132,-0.08255756709363382,less_pure
GSM4138123,15,3,Ambiguous/Mixed,ambiguous,0.7406658932514252,306,,,ambiguous
