sample,K,gep,label,label_kind,membership_label,baseline_group_type,members_str,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,baseline_ROGUE_mean,baseline_ROGUE_min,baseline_ROGUE_max,delta_ROGUE_vs_mean,delta_ROGUE_vs_max,recommendation
GSM4138119,27,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mac_SPP1+Mono_CD14_IL1B,0.6956743115418488,84,,,,,,,,ambiguous
GSM4138164,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9546621614836446,81,,,,,,,,ambiguous
GSM4138150,27,3,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B,subgroup,Mono_CD14+Mono_CD14_IL1B,0.951306471835463,77,0.9732404623896018,-0.021933990554138805,0.9771037377565925,0.9731079339257575,0.9810995415874277,-0.02579726592112952,-0.029793069751964718,subgroup_GEP_tie
GSM4138127,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC+Mac_IL1B+Mono_TIL,0.8422804077606348,72,,,,,,,,ambiguous
GSM4138145,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8225007982802863,66,,,,,,,,ambiguous
GSM4138143,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9208660485049611,66,,,,,,,,ambiguous
GSM4138164,27,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+cDC2_CD33,0.8682540184615097,65,,,,,,,,ambiguous
GSM4138158,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9835569140527811,62,,,,,,,,ambiguous
GSM4138139,27,4,Mast,specific,Mast,specific,Mast,0.9458439178199588,62,0.9658315628046693,-0.019987644984710506,,,,,,specific_GEP_tie
GSM4138148,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9616481210539182,61,,,,,,,,ambiguous
GSM4138127,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8742855128515568,60,,,,,,,,ambiguous
GSM4138120,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.9464788528260827,59,,,,,,,,ambiguous
GSM4138131,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8367029734657827,57,,,,,,,,ambiguous
GSM4138155,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7774570468684951,53,,,,,,,,ambiguous
GSM4138144,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9704190153023784,50,,,,,,,,ambiguous
GSM4138129,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8593542551877074,48,,,,,,,,ambiguous
GSM4138160,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.928269107213396,47,,,,,,,,ambiguous
GSM4138118,27,3,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.9661837383561223,46,0.9312070996557353,0.03497663870038692,0.9514767114625879,0.9335570118094065,0.9693964111157692,0.014707026893534314,-0.003212672759646984,subgroup_GEP_tie
GSM4138145,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8762169703736634,45,,,,,,,,ambiguous
GSM4138131,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9156093554768188,45,,,,,,,,ambiguous
GSM4138139,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8976151615792558,45,,,,,,,,ambiguous
GSM4138155,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+cDC2_CD1C,0.8047446297233103,44,,,,,,,,ambiguous
GSM4138131,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8498431483137497,43,,,,,,,,ambiguous
GSM4138154,27,3,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_ID1,subgroup,Mono_CD14+Mono_CD14_ID1,0.9699478256876325,43,0.9435923514360012,0.026355474251631317,0.9588686754218684,0.943462555263132,0.9742747955806047,0.011079150265764115,-0.00432696989297221,subgroup_GEP_tie
GSM4138124,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9576787888797951,43,,,,,,,,ambiguous
GSM4138145,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8776987420799107,43,,,,,,,,ambiguous
GSM4138121,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.7995425026654271,42,,,,,,,,ambiguous
GSM4138139,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8216835081316402,42,,,,,,,,ambiguous
GSM4138111,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.908547321955852,42,,,,,,,,ambiguous
GSM4138137,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.924267372645722,40,,,,,,,,ambiguous
GSM4138127,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9576007765019132,39,,,,,,,,ambiguous
GSM4138127,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,38,,,,,,,,ambiguous
GSM4138161,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8554191308721605,37,,,,,,,,ambiguous
GSM4138135,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.848956496627931,37,,,,,,,,ambiguous
GSM4138141,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8795025232088832,36,,,,,,,,ambiguous
GSM4138110,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9595436851670894,35,,,,,,,,ambiguous
GSM4138156,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9568723089526386,35,,,,,,,,ambiguous
GSM4138153,27,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8711913042418534,34,,,,,,,,ambiguous
GSM4138113,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9135235914092452,33,,,,,,,,ambiguous
GSM4138145,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9747544562565005,33,,,,,,,,ambiguous
GSM4138161,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.864605381399579,33,,,,,,,,ambiguous
GSM4138143,27,4,Mast,specific,Mast,specific,Mast,0.9615409723823874,32,0.9748135904112316,-0.013272618028844163,,,,,,specific_GEP_tie
GSM4138123,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8635213045745341,32,,,,,,,,ambiguous
GSM4138134,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9786019471069078,31,,,,,,,,ambiguous
GSM4138131,27,18,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9438296906022978,31,,,,,,,,ambiguous
GSM4138161,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.978059873436238,30,,,,,,,,ambiguous
GSM4138111,27,4,Mast,specific,Mast,specific,Mast,0.8772200899755831,30,0.9059125026497903,-0.02869241267420719,,,,,,specific_GEP_tie
GSM4138125,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9932146926039022,29,,,,,,,,ambiguous
GSM4138111,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.906358365563374,29,,,,,,,,ambiguous
GSM4138133,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8828740294217785,29,,,,,,,,ambiguous
GSM4138125,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8903091847177687,28,,,,,,,,ambiguous
GSM4138135,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.9710721709258958,28,,,,,,,,ambiguous
GSM4138137,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint,0.9019196045395073,27,,,,,,,,ambiguous
GSM4138129,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9413838129977157,25,,,,,,,,ambiguous
GSM4138136,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9872972775596576,25,,,,,,,,ambiguous
GSM4138135,27,4,Mast,specific,Mast,specific,Mast,0.9276574186040691,25,1.0,-0.07234258139593086,,,,,,specific_GEP_less_pure
GSM4138134,27,19,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9891750342062082,25,,,,,,,,ambiguous
GSM4138112,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9337594735414249,25,,,,,,,,ambiguous
GSM4138121,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9165178013291351,24,,,,,,,,ambiguous
GSM4138155,27,4,Mast,specific,Mast,specific,Mast,0.9017639578673994,24,0.9381206978557273,-0.03635673998832789,,,,,,specific_GEP_tie
GSM4138128,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9742482812978996,24,,,,,,,,ambiguous
GSM4138122,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9742482812978996,24,,,,,,,,ambiguous
GSM4138147,27,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8421904957703741,24,,,,,,,,ambiguous
GSM4138131,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9652119742836474,24,,,,,,,,ambiguous
GSM4138129,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9697142623354772,24,,,,,,,,ambiguous
GSM4138137,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9447611646434672,23,,,,,,,,ambiguous
GSM4138159,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.942481639891779,22,,,,,,,,ambiguous
GSM4138117,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.91008068856648,22,,,,,,,,ambiguous
GSM4138157,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9560440608048968,22,,,,,,,,ambiguous
GSM4138130,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.970180583276591,21,,,,,,,,ambiguous
GSM4138123,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9647784336430787,21,,,,,,,,ambiguous
GSM4138135,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9393447343985262,21,,,,,,,,ambiguous
GSM4138117,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9231252606018151,20,,,,,,,,ambiguous
GSM4138172,27,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9415470672245998,20,,,,,,,,ambiguous
GSM4138117,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9358931053049269,20,,,,,,,,ambiguous
GSM4138131,27,4,Mast,specific,Mast,specific,Mast,0.9564196483172959,19,0.9764376533440459,-0.020018005026749996,,,,,,specific_GEP_tie
GSM4138115,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9506180527221719,19,,,,,,,,ambiguous
GSM4138141,27,16,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9647950883027926,18,,,,,,,,ambiguous
GSM4138121,27,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8933741954990354,18,,,,,,,,ambiguous
GSM4138139,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9598785242688089,18,,,,,,,,ambiguous
GSM4138143,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,18,,,,,,,,ambiguous
GSM4138156,27,19,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9785698127710264,18,,,,,,,,ambiguous
GSM4138161,27,18,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9761415453404366,18,,,,,,,,ambiguous
GSM4138133,27,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9836557095866149,17,,,,,,,,ambiguous
GSM4138131,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9709007962669827,17,,,,,,,,ambiguous
GSM4138157,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9589455109598048,17,,,,,,,,ambiguous
GSM4138171,27,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,16,,,,,,,,ambiguous
GSM4138138,27,19,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9820503406234178,16,,,,,,,,ambiguous
GSM4138138,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,16,,,,,,,,ambiguous
GSM4138133,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9632758902933605,16,,,,,,,,ambiguous
GSM4138165,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9737787056536753,15,,,,,,,,ambiguous
GSM4138115,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9729233592154987,15,,,,,,,,ambiguous
GSM4138159,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,15,,,,,,,,ambiguous
GSM4138141,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,15,,,,,,,,ambiguous
GSM4138142,27,11,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9893541376104211,15,,,,,,,,ambiguous
GSM4138117,27,13,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9885294400093543,15,,,,,,,,ambiguous
GSM4138134,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9551895690151568,1215,,,,,,,,ambiguous
GSM4138156,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8960918108622933,920,0.9322540907900484,-0.036162279927755114,0.9697216211129801,0.9674540600296433,0.9719891821963169,-0.07362981025068682,-0.07589737133402363,subgroup_GEP_less_pure
GSM4138135,28,1,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,0.6749485101151842,781,0.6816557003952799,-0.006707190280095698,0.7825491964380239,0.7690520922235567,0.8086840355033273,-0.1076006863228397,-0.13373552538814315,subgroup_GEP_less_pure
GSM4138126,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9529039457285877,758,,,,,,,,ambiguous
GSM4138116,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.9242507542572167,703,,,,,,,,ambiguous
GSM4138140,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9072690990059876,701,,,,,,,,ambiguous
GSM4138142,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9084524688879769,688,0.9271894213412561,-0.01873695245327922,0.9718944033882,0.9665257719433304,0.9772630348330694,-0.06344193450022306,-0.0688105659450925,subgroup_GEP_less_pure
GSM4138137,28,1,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7409782872624691,684,0.761732242965101,-0.020753955702631943,0.8026532793873087,0.7673473856645985,0.8379591731100189,-0.06167499212483962,-0.09698088584754982,subgroup_GEP_less_pure
GSM4138132,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.933284892936156,643,0.9605309142964024,-0.027246021360246342,0.9851452972778509,0.9787604738252575,0.9915301207304444,-0.05186040434169492,-0.05824522779428842,subgroup_GEP_less_pure
GSM4138136,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.897545671138613,641,0.9393889781999186,-0.04184330706130557,0.9756666255116541,0.9633769744555425,0.9847081551064648,-0.07812095437304101,-0.08716248396785176,subgroup_GEP_less_pure
GSM4138110,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9114773114976726,629,0.9660212560179537,-0.05454394452028111,0.9713485424285075,0.966937161709359,0.9757599231476562,-0.05987123093083491,-0.06428261164998361,subgroup_GEP_less_pure
GSM4138120,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.8473820463215724,609,,,,,,,,ambiguous
GSM4138155,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL+cDC2_CD1C,0.5963802448130194,586,,,,,,,,ambiguous
GSM4138130,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9194140954643751,584,0.9276561159403772,-0.008242020476002088,0.9732306530518309,0.9582255439190961,0.9812775037239836,-0.05381655758745574,-0.061863408259608454,subgroup_GEP_less_pure
GSM4138123,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9,0.7015805792011558,581,,,,,,,,ambiguous
GSM4138138,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8861204739979011,577,0.9107663246825695,-0.024645850684668402,0.9764594236641286,0.9668810029523296,0.9860378443759278,-0.09033894966622757,-0.09991737037802673,subgroup_GEP_less_pure
GSM4138131,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7330894768136271,552,,,,,,,,ambiguous
GSM4138122,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8818648309707752,545,0.9325835242245374,-0.050718693253762215,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.09769137295576502,-0.1049830160859373,subgroup_GEP_less_pure
GSM4138128,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8818648309707752,545,0.9325835242245374,-0.050718693253762215,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.09769137295576502,-0.1049830160859373,subgroup_GEP_less_pure
GSM4138139,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6380164979248484,545,,,,,,,,ambiguous
GSM4138125,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1,0.710808290042195,506,,,,,,,,ambiguous
GSM4138141,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7255545376047826,488,,,,,,,,ambiguous
GSM4138162,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8932261726908315,486,,,,,,,,ambiguous
GSM4138160,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.8973504704889755,485,0.9629738427447219,-0.06562337225574633,0.9749226655909777,0.968270160470863,0.9815751707110923,-0.0775721951020022,-0.08422470022211681,subgroup_GEP_less_pure
GSM4138166,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8867922994795233,468,0.9390333936946579,-0.052241094215134565,0.969096059823931,0.9621941145544404,0.9759980050934216,-0.08230376034440767,-0.08920570561389829,subgroup_GEP_less_pure
GSM4138152,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.8568259520075167,462,0.9202501241556037,-0.06342417214808704,0.9556687636428419,0.9413199538988823,0.9736856123028442,-0.09884281163532527,-0.11685966029532757,subgroup_GEP_less_pure
GSM4138146,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8890286325827184,461,0.9146879847108832,-0.025659352128164836,0.9664537016708575,0.9600393338795674,0.9770530882408491,-0.07742506908813918,-0.08802445565813077,subgroup_GEP_less_pure
GSM4138145,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7012089169507836,452,,,,,,,,ambiguous
GSM4138165,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8949850658164404,437,0.9349851744354144,-0.04000010861897396,0.9595011864588462,0.9446544771791544,0.974347895738538,-0.06451612064240575,-0.07936282992209753,subgroup_GEP_less_pure
GSM4138163,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9072704819130132,424,,,,,,,,ambiguous
GSM4138127,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.726666639666675,395,,,,,,,,ambiguous
GSM4138154,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_ID1,subgroup,Mono_CD14+Mono_CD14_ID1,0.828703408821198,358,0.9435923514360012,-0.1148889426148032,0.9588686754218684,0.943462555263132,0.9742747955806047,-0.1301652666006704,-0.14557138675940673,subgroup_GEP_less_pure
GSM4138112,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8911794956052645,356,0.9269019046195429,-0.03572240901427837,0.9704507992559994,0.9618001923997429,0.9791014061122558,-0.07927130365073487,-0.08792191050699127,subgroup_GEP_less_pure
GSM4138114,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8769103836005709,353,0.9435624615259739,-0.06665207792540295,0.9729768398404819,0.9638175783207804,0.9821361013601835,-0.09606645623991095,-0.10522571775961254,subgroup_GEP_less_pure
GSM4138124,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9156908552946471,340,0.9767957010268139,-0.06110484573216679,0.983203062644421,0.9807043129705426,0.9857018123182995,-0.06751220734977392,-0.07001095702365234,subgroup_GEP_less_pure
GSM4138167,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8860657128214239,339,,,,,,,,ambiguous
GSM4138117,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_THBS1,0.7239802035487051,306,,,,,,,,ambiguous
GSM4138161,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6742114112559605,305,,,,,,,,ambiguous
GSM4138144,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+cDC2_CD33,0.8503552949440727,297,,,,,,,,ambiguous
GSM4138118,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.8770768667778066,292,0.9312070996557353,-0.05413023287792873,0.9514767114625879,0.9335570118094065,0.9693964111157692,-0.07439984468478134,-0.09231954433796263,subgroup_GEP_less_pure
GSM4138158,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8955717529007992,278,,,,,,,,ambiguous
GSM4138143,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6851860976314934,269,,,,,,,,ambiguous
GSM4138111,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7033548022529357,264,,,,,,,,ambiguous
GSM4138133,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+cDC2_CD1C,0.7545525281935632,261,,,,,,,,ambiguous
GSM4138129,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7184544490478477,225,,,,,,,,ambiguous
GSM4138150,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.897909786957394,190,0.9457020308667065,-0.04779224390931247,0.9775839806941898,0.9731079339257575,0.9810995415874277,-0.07967419373679585,-0.08318975463003375,subgroup_GEP_less_pure
GSM4138148,28,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.848786243228475,178,0.933785684760638,-0.08499944153216299,0.9813712259418934,0.9692635348384981,0.9920104216346092,-0.13258498271341845,-0.14322417840613422,subgroup_GEP_less_pure
GSM4138121,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint+Mono_TIL,0.6256307978273364,171,,,,,,,,ambiguous
GSM4138164,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8359159780743531,156,,,,,,,,ambiguous
GSM4138157,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7171019679960526,141,,,,,,,,ambiguous
GSM4138113,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7526531612784007,131,,,,,,,,ambiguous
GSM4138159,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7016065712083426,127,,,,,,,,ambiguous
GSM4138115,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C+cDC2_CD33,0.8124201188999728,120,,,,,,,,ambiguous
GSM4138119,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mac_SPP1+Mono_CD14_IL1B,0.6342854512657013,104,,,,,,,,ambiguous
